,SMS.I.1..8..pct....silt.,V1,V2,V3,V4,V5,V6,V7,V8
142,0,-2.56E+00,-9.21E-01,-1.56E+00,-2.95E+00,-5.23E-02,-9.01E-01,7.80E-01,1.01E-01
143,0,-2.56E+00,-8.82E-01,-1.57E+00,-2.96E+00,-2.14E-02,-8.98E-01,7.31E-01,1.11E-01
144,0,-2.57E+00,-9.03E-01,-1.48E+00,-2.78E+00,-8.10E-02,-8.70E-01,7.61E-01,1.04E-01
145,0,-2.50E+00,-9.78E-01,-1.50E+00,-2.94E+00,-1.79E-01,-8.99E-01,8.34E-01,1.43E-01
146,0,-2.53E+00,-1.07E+00,-1.52E+00,-3.05E+00,-1.64E-01,-8.97E-01,8.88E-01,1.51E-01
147,0,-2.64E+00,-1.08E+00,-1.44E+00,-2.85E+00,-8.12E-02,-8.48E-01,8.72E-01,1.00E-01
148,0,-2.62E+00,-1.20E+00,-1.52E+00,-3.24E+00,-7.10E-02,-8.99E-01,9.47E-01,1.15E-01
149,0,-2.63E+00,-1.26E+00,-1.51E+00,-3.23E+00,-8.90E-02,-8.84E-01,9.88E-01,1.28E-01
150,0,-2.72E+00,-1.35E+00,-1.39E+00,-3.05E+00,-9.32E-02,-8.41E-01,1.06E+00,8.23E-02
151,0,-2.75E+00,-1.31E+00,-1.39E+00,-2.94E+00,-3.71E-02,-8.12E-01,9.95E-01,8.89E-02
152,0,-2.69E+00,-1.35E+00,-1.39E+00,-3.04E+00,-1.34E-01,-8.38E-01,1.05E+00,1.14E-01
153,0,-2.66E+00,-1.28E+00,-1.40E+00,-2.92E+00,-1.18E-01,-7.97E-01,1.05E+00,1.34E-01
154,0,-2.01E+00,7.63E-01,-2.35E+00,-3.17E+00,5.23E-01,-1.03E+00,3.25E-01,-8.87E-02
155,0,-1.38E+00,1.87E+00,-2.87E+00,-3.44E+00,7.76E-01,-1.02E+00,-1.51E-01,1.35E-01
156,0,-9.61E-01,2.11E+00,-2.81E+00,-3.06E+00,3.63E-01,-9.49E-01,1.19E-01,2.39E-01
157,0,-6.07E-01,2.19E+00,-2.84E+00,-3.11E+00,-1.91E-02,-9.93E-01,2.87E-01,3.62E-01
158,0,-5.01E-01,2.23E+00,-2.76E+00,-2.87E+00,-2.42E-01,-1.01E+00,2.40E-01,4.24E-01
159,0,-4.52E-01,2.12E+00,-2.78E+00,-3.07E+00,-4.28E-01,-1.13E+00,1.29E-01,4.98E-01
160,0,-5.58E-01,2.07E+00,-2.63E+00,-2.71E+00,-5.84E-01,-1.20E+00,-1.92E-01,5.22E-01
161,0,-9.03E-01,1.79E+00,-2.60E+00,-2.93E+00,-4.41E-01,-1.33E+00,-5.74E-01,4.92E-01
162,0,-1.50E+00,5.21E-01,-2.07E+00,-2.88E+00,-5.49E-01,-1.18E+00,-8.96E-02,4.86E-01
163,0,-1.73E+00,1.73E-01,-2.01E+00,-3.09E+00,-4.12E-01,-1.14E+00,9.31E-02,4.16E-01
164,0,-1.82E+00,-1.74E-02,-1.93E+00,-3.08E+00,-4.22E-01,-1.11E+00,2.26E-01,3.91E-01
165,0,-1.95E+00,-1.64E-01,-1.84E+00,-2.96E+00,-3.58E-01,-1.05E+00,3.01E-01,3.49E-01
166,0,-2.23E+00,-3.53E-01,-1.77E+00,-2.99E+00,-9.33E-02,-9.90E-01,3.64E-01,2.33E-01
167,0,-2.26E+00,-4.51E-01,-1.70E+00,-2.88E+00,-1.51E-01,-9.62E-01,4.47E-01,2.27E-01
168,0,-2.36E+00,-5.63E-01,-1.63E+00,-2.80E+00,-1.15E-01,-9.23E-01,5.14E-01,1.93E-01
169,0,-2.35E+00,-6.86E-01,-1.61E+00,-2.85E+00,-1.90E-01,-9.22E-01,6.13E-01,2.18E-01
170,0,-2.28E+00,-7.96E-01,-1.61E+00,-3.04E+00,-3.24E-01,-9.63E-01,7.33E-01,2.42E-01
171,0,-2.21E+00,-8.01E-01,-1.51E+00,-2.80E+00,-5.16E-01,-9.46E-01,7.90E-01,2.79E-01
172,0,-2.23E+00,-8.70E-01,-1.49E+00,-2.79E+00,-5.17E-01,-9.31E-01,8.32E-01,2.77E-01
173,0,-2.07E+00,-8.99E-01,-1.48E+00,-2.85E+00,-7.64E-01,-9.74E-01,9.16E-01,3.48E-01
174,0,-1.98E+00,-1.00E+00,-1.45E+00,-2.93E+00,-9.58E-01,-1.01E+00,1.06E+00,3.87E-01
175,0,-2.15E+00,-9.72E-01,-1.42E+00,-2.75E+00,-7.38E-01,-9.38E-01,9.60E-01,3.32E-01
176,0,-2.10E+00,-1.04E+00,-1.46E+00,-2.96E+00,-7.94E-01,-9.68E-01,1.02E+00,3.65E-01
177,0,-2.33E+00,-1.00E+00,-1.40E+00,-2.71E+00,-4.65E-01,-8.53E-01,9.65E-01,2.58E-01
178,0,-1.92E+00,3.14E-01,-1.99E+00,-2.81E+00,-8.48E-02,-1.02E+00,3.61E-01,1.64E-01
179,0,-1.30E+00,1.88E+00,-2.74E+00,-3.12E+00,4.15E-01,-1.11E+00,-3.80E-01,2.44E-01
180,0,-5.60E-01,2.14E+00,-2.86E+00,-3.28E+00,-1.32E-01,-1.06E+00,2.60E-01,4.21E-01
181,0,-3.77E-01,2.24E+00,-2.77E+00,-2.95E+00,-4.26E-01,-1.06E+00,2.63E-01,4.93E-01
