,SMS.I.1..2..pct....silt.,V1,V2,V3,V4V,5V,V6,V7,V8
30342,11.4,-1.12E+00,2.78E+00,-9.41E-01,3.87E-01,7.75E-02,-2.67E-03,-2.57E-02,-8.13E-01
30343,11.5,-1.09E+00,2.75E+00,-9.62E-01,3.79E-01,7.63E-02,-3.08E-03,-2.57E-02,-7.98E-01
30344,11.5,-1.13E+00,2.74E+00,-9.43E-01,3.72E-01,7.30E-02,-3.09E-03,-2.58E-02,-7.72E-01
30345,12.1,-1.22E+00,2.90E+00,-7.50E-01,3.30E-01,6.49E-02,-1.82E-03,-2.98E-02,-6.86E-01
30346,13.4,-1.31E+00,3.01E+00,-6.06E-01,2.70E-01,6.19E-02,-6.29E-03,4.79E-03,-5.77E-01
30347,15.6,-1.35E+00,3.25E+00,2.26E-01,-1.27E-02,2.77E-02,7.95E-04,-1.84E-02,-5.23E-02
30348,16.5,-1.53E+00,3.43E+00,4.31E-01,-4.59E-02,1.67E-02,1.84E-03,-1.97E-02,7.88E-02
30349,16.9,-1.74E+00,3.59E+00,4.78E-01,4.19E-02,1.25E-02,5.88E-04,-1.04E-02,1.07E-01
30350,16.9,-1.98E+00,3.72E+00,4.88E-01,8.35E-02,9.19E-03,3.46E-04,-6.45E-03,1.18E-01
30351,17,-2.13E+00,3.79E+00,4.83E-01,1.00E-01,7.04E-03,4.91E-04,-4.67E-03,1.23E-01
30352,16.4,-2.15E+00,3.74E+00,4.62E-01,1.14E-01,8.11E-03,9.96E-04,-4.61E-03,1.02E-01
30353,14.9,-2.12E+00,3.62E+00,4.31E-01,1.37E-01,8.95E-03,2.42E-03,-5.57E-03,9.27E-02
30354,14.5,-2.10E+00,3.59E+00,4.20E-01,1.36E-01,1.09E-02,2.95E-03,-6.62E-03,7.91E-02
30355,13.9,-2.06E+00,3.50E+00,3.82E-01,1.40E-01,1.03E-02,3.28E-03,-7.03E-03,8.50E-02
30356,13.5,-1.97E+00,3.43E+00,3.68E-01,1.52E-01,1.53E-02,3.63E-03,-7.18E-03,4.98E-02
30357,13,-1.93E+00,3.26E+00,-4.93E-01,3.50E-01,5.51E-02,-5.21E-03,1.15E-02,-5.34E-01
30358,12,-1.78E+00,3.09E+00,-5.66E-01,4.11E-01,6.59E-02,-9.84E-03,1.48E-02,-5.79E-01
30359,10.8,-1.77E+00,3.02E+00,-5.93E-01,3.93E-01,5.69E-02,4.94E-04,-2.55E-02,-6.05E-01
30360,11.3,-1.69E+00,3.01E+00,-6.24E-01,3.91E-01,7.43E-02,-9.06E-03,1.06E-02,-6.61E-01
30361,10.7,-1.67E+00,2.97E+00,-6.69E-01,4.41E-01,6.10E-02,-1.18E-03,-2.06E-02,-6.57E-01
30362,10.7,-1.51E+00,2.81E+00,-7.64E-01,4.29E-01,6.61E-02,-1.81E-03,-2.06E-02,-6.88E-01
30363,10.2,-1.56E+00,2.81E+00,-7.32E-01,4.54E-01,5.99E-02,-1.48E-03,-1.91E-02,-6.40E-01
30364,10.5,-1.55E+00,2.82E+00,-7.15E-01,4.28E-01,6.01E-02,-1.56E-03,-2.10E-02,-6.46E-01
30365,10.6,-1.53E+00,2.82E+00,-7.71E-01,4.00E-01,6.45E-02,-1.77E-03,-2.38E-02,-6.91E-01
30366,10.6,-1.47E+00,2.76E+00,-8.32E-01,4.41E-01,6.53E-02,-2.94E-03,-1.92E-02,-7.10E-01
30367,10.4,-1.42E+00,2.69E+00,-8.28E-01,4.40E-01,6.75E-02,-2.86E-03,-1.92E-02,-7.16E-01
30368,10.5,-1.38E+00,2.68E+00,-8.16E-01,4.30E-01,7.35E-02,-7.18E-03,-2.15E-02,-7.34E-01
30369,10.9,-1.39E+00,2.71E+00,-7.08E-01,3.86E-01,7.04E-02,-6.06E-03,1.34E-02,-6.45E-01
30370,10.9,-1.46E+00,2.78E+00,-6.14E-01,3.79E-01,7.13E-02,-9.95E-03,1.13E-02,-6.13E-01
30371,13.1,-1.46E+00,2.96E+00,3.18E-01,4.90E-02,2.99E-02,-1.29E-03,-1.58E-02,2.08E-02
30372,14.1,-1.58E+00,3.10E+00,3.56E-01,1.11E-01,2.84E-02,-3.24E-03,-7.64E-03,2.87E-02
30373,14.9,-1.81E+00,3.28E+00,3.95E-01,1.11E-01,2.59E-02,-3.88E-03,-6.06E-03,4.57E-02
30374,14.9,-2.04E+00,3.36E+00,4.00E-01,1.46E-01,1.94E-02,-3.83E-03,-2.25E-03,8.61E-02
30375,15.2,-2.22E+00,3.52E+00,4.38E-01,1.78E-01,1.79E-02,-3.86E-03,5.68E-04,8.05E-02
30376,14.8,-2.20E+00,3.50E+00,4.23E-01,2.09E-01,1.57E-02,6.90E-04,3.74E-03,6.53E-02
30377,12.8,-2.18E+00,3.34E+00,3.85E-01,1.92E-01,1.38E-02,3.24E-03,-1.79E-03,8.11E-02
30378,11.9,-2.14E+00,3.26E+00,3.69E-01,2.33E-01,1.91E-02,-8.32E-04,-4.79E-04,7.29E-02
30379,12,-2.04E+00,3.23E+00,3.56E-01,2.24E-01,2.33E-02,-1.08E-03,-1.63E-03,3.77E-02
30380,11.7,-2.00E+00,3.15E+00,3.41E-01,2.16E-01,1.75E-02,3.51E-03,-1.14E-03,5.89E-02
30381,11.1,-1.93E+00,2.95E+00,-5.12E-01,4.63E-01,6.13E-02,-1.03E-02,2.10E-02,-5.18E-01
30382,10.1,-1.80E+00,2.85E+00,-6.22E-01,4.87E-01,7.29E-02,-9.76E-03,2.07E-02,-6.26E-01
30383,9.7,-1.73E+00,2.76E+00,-6.88E-01,4.94E-01,6.29E-02,-1.36E-03,-1.47E-02,-6.44E-01
30384,8.6,-1.67E+00,2.64E+00,-7.44E-01,5.25E-01,7.19E-02,-5.68E-03,-1.44E-02,-6.79E-01
30385,7.4,-1.65E+00,2.53E+00,-8.96E-01,5.66E-01,7.63E-02,-5.81E-03,-1.23E-02,-7.50E-01
30386,6.8,-1.57E+00,2.45E+00,-8.73E-01,5.50E-01,7.61E-02,-4.61E-03,-1.47E-02,-7.23E-01
30387,6.7,-1.53E+00,2.41E+00,-9.66E-01,6.04E-01,8.02E-02,-6.50E-03,-9.39E-03,-7.80E-01
30388,6.8,-1.49E+00,2.44E+00,-1.02E+00,5.92E-01,8.81E-02,-6.44E-03,-1.15E-02,-8.65E-01
30389,6.9,-1.43E+00,2.31E+00,-1.11E+00,5.96E-01,8.15E-02,-3.45E-03,-7.70E-03,-8.40E-01
30390,6.9,-1.41E+00,2.32E+00,-1.05E+00,5.67E-01,8.55E-02,-7.11E-03,-1.20E-02,-8.32E-01
30391,6.4,-1.31E+00,2.30E+00,-1.05E+00,5.86E-01,9.14E-02,-6.66E-03,-1.19E-02,-8.73E-01
30392,6.5,-1.32E+00,2.24E+00,-1.05E+00,5.59E-01,8.81E-02,-6.55E-03,-1.35E-02,-8.42E-01
30393,6.8,-1.41E+00,2.42E+00,-7.93E-01,5.16E-01,7.69E-02,-4.37E-03,-1.86E-02,-7.16E-01
30394,8.7,-1.48E+00,2.54E+00,-5.51E-01,4.23E-01,6.17E-02,-4.14E-03,-2.32E-02,-5.42E-01
30395,11.2,-1.53E+00,2.77E+00,3.56E-01,1.06E-01,2.92E-02,-2.82E-04,-1.21E-02,6.28E-02
30396,12.7,-1.73E+00,2.91E+00,3.81E-01,1.21E-01,2.35E-02,-2.65E-03,-6.30E-03,1.02E-01
30397,12.9,-1.94E+00,3.06E+00,4.28E-01,2.02E-01,1.88E-02,-3.46E-03,1.94E-03,1.35E-01
30398,13.5,-2.14E+00,3.25E+00,4.29E-01,1.98E-01,1.93E-02,-3.55E-03,1.61E-03,1.02E-01
30399,13.3,-2.18E+00,3.26E+00,4.10E-01,2.25E-01,2.15E-02,-3.68E-03,3.45E-03,7.76E-02
30400,13.2,-2.26E+00,3.25E+00,4.20E-01,2.16E-01,1.56E-02,-3.33E-03,2.97E-03,1.13E-01
30401,11.9,-2.20E+00,3.13E+00,3.82E-01,2.55E-01,1.67E-02,-2.42E-03,4.33E-03,1.07E-01
30402,11.4,-2.20E+00,3.08E+00,3.65E-01,2.67E-01,1.71E-02,-2.15E-03,4.81E-03,1.05E-01
30403,10.9,-2.20E+00,3.07E+00,3.63E-01,2.77E-01,1.04E-02,2.70E-03,6.03E-03,1.30E-01
30404,10.5,-2.14E+00,3.02E+00,3.53E-01,2.71E-01,1.95E-02,-9.25E-04,2.81E-03,8.12E-02
30405,10.3,-2.09E+00,2.91E+00,3.29E-01,2.68E-01,2.06E-02,-1.21E-03,3.22E-03,8.24E-02
30406,8.8,-2.02E+00,2.69E+00,-5.79E-01,5.46E-01,5.33E-02,-6.14E-03,-9.06E-03,-5.07E-01
30407,7.4,-1.97E+00,2.65E+00,-6.18E-01,5.79E-01,5.91E-02,-4.83E-03,-9.78E-03,-5.64E-01
30408,7.7,-1.87E+00,2.64E+00,-6.36E-01,5.57E-01,6.54E-02,-4.93E-03,-1.21E-02,-6.21E-01
30409,6.8,-1.79E+00,2.46E+00,-7.43E-01,5.80E-01,6.90E-02,-5.36E-03,-9.87E-03,-6.39E-01
30410,6.5,-1.71E+00,2.41E+00,-7.75E-01,5.76E-01,7.26E-02,-4.97E-03,-1.10E-02,-6.76E-01
30411,6,-1.68E+00,2.34E+00,-8.16E-01,6.13E-01,7.15E-02,-5.84E-03,-7.32E-03,-6.64E-01
30412,5.8,-1.66E+00,2.29E+00,-9.51E-01,6.19E-01,7.83E-02,-6.50E-03,-7.26E-03,-7.62E-01
30413,5.2,-1.63E+00,2.29E+00,-9.94E-01,6.47E-01,8.46E-02,-6.62E-03,-6.33E-03,-8.25E-01
30414,5.5,-1.60E+00,2.25E+00,-9.64E-01,6.11E-01,7.87E-02,-6.28E-03,-8.46E-03,-7.57E-01
30415,5.6,-1.56E+00,2.25E+00,-9.95E-01,6.15E-01,8.30E-02,-6.67E-03,-8.29E-03,-8.04E-01
30416,5.6,-1.55E+00,2.24E+00,-1.01E+00,6.33E-01,8.40E-02,-7.18E-03,-6.59E-03,-8.23E-01
30417,6.1,-1.63E+00,2.39E+00,-7.29E-01,5.67E-01,7.14E-02,-4.88E-03,-1.29E-02,-6.68E-01
30418,7.8,-1.69E+00,2.50E+00,-5.00E-01,4.73E-01,5.64E-02,-4.25E-03,-1.82E-02,-4.93E-01
30419,11,-1.77E+00,2.76E+00,4.01E-01,1.55E-01,2.40E-02,-1.54E-03,-5.50E-03,9.87E-02
30420,12.1,-1.97E+00,2.94E+00,4.27E-01,1.75E-01,1.96E-02,-2.85E-03,-1.27E-03,1.23E-01
30421,12.9,-2.19E+00,3.11E+00,4.85E-01,2.16E-01,1.74E-02,-3.86E-03,4.05E-03,1.30E-01
30422,12.6,-2.34E+00,3.15E+00,4.42E-01,2.56E-01,1.49E-02,-4.11E-03,7.77E-03,1.37E-01
30423,11.7,-2.34E+00,3.12E+00,4.11E-01,2.90E-01,1.89E-02,-3.61E-03,8.85E-03,9.79E-02
30424,12,-2.39E+00,3.14E+00,4.24E-01,2.64E-01,1.38E-02,-3.27E-03,7.00E-03,1.29E-01
30425,10.7,-2.31E+00,3.01E+00,3.79E-01,3.14E-01,1.44E-02,-2.72E-03,9.80E-03,1.29E-01
30426,10.2,-2.37E+00,3.00E+00,3.84E-01,2.82E-01,1.61E-02,-1.43E-03,5.18E-03,1.13E-01
30427,10,-2.32E+00,2.96E+00,3.59E-01,2.84E-01,1.80E-02,-1.61E-03,5.19E-03,9.81E-02
30428,9.6,-2.23E+00,2.89E+00,3.47E-01,3.38E-01,2.02E-02,-2.27E-03,9.92E-03,8.20E-02
30429,8.7,-2.17E+00,2.80E+00,3.40E-01,3.34E-01,2.14E-02,-7.79E-04,7.75E-03,8.01E-02
30430,7.6,-2.14E+00,2.61E+00,-5.77E-01,5.75E-01,5.76E-02,-5.95E-03,-7.64E-03,-5.47E-01
30431,6.8,-2.06E+00,2.55E+00,-6.76E-01,6.44E-01,6.47E-02,-6.74E-03,-2.61E-03,-6.33E-01
30432,6.7,-2.05E+00,2.48E+00,-6.87E-01,6.26E-01,6.07E-02,-6.60E-03,-3.74E-03,-6.00E-01
30433,6.1,-1.80E+00,2.31E+00,-8.23E-01,6.44E-01,7.38E-02,-7.03E-03,-2.93E-03,-6.91E-01
30434,5.6,-1.76E+00,2.20E+00,-9.30E-01,6.64E-01,7.80E-02,-7.63E-03,-1.12E-03,-7.53E-01
30435,4.1,-1.69E+00,2.14E+00,-9.37E-01,7.08E-01,7.44E-02,-2.30E-03,-3.73E-02,-7.68E-01
30436,3.8,-1.68E+00,2.10E+00,-9.67E-01,6.87E-01,7.57E-02,-1.93E-03,-3.95E-02,-7.87E-01
30437,3.9,-1.68E+00,2.08E+00,-9.54E-01,6.70E-01,7.21E-02,-2.09E-03,-4.02E-02,-7.47E-01
30438,3.9,-1.64E+00,2.06E+00,-9.78E-01,6.69E-01,7.42E-02,-2.16E-03,-4.06E-02,-7.72E-01
30439,4,-1.61E+00,2.04E+00,-9.99E-01,6.79E-01,7.50E-02,-2.66E-03,-3.93E-02,-7.84E-01
30440,3.7,-1.58E+00,2.02E+00,-9.89E-01,6.85E-01,7.81E-02,-2.57E-03,-3.94E-02,-8.08E-01
30441,3.6,-1.73E+00,2.12E+00,-8.46E-01,6.59E-01,6.61E-02,-1.11E-03,-4.23E-02,-7.05E-01
30442,5.9,-1.75E+00,2.27E+00,-6.07E-01,5.52E-01,6.14E-02,-4.84E-03,-1.15E-02,-5.48E-01
30443,9.4,-1.76E+00,2.53E+00,3.49E-01,2.05E-01,2.79E-02,-1.45E-03,-1.64E-03,7.94E-02
30444,11.5,-1.96E+00,2.74E+00,4.04E-01,2.12E-01,2.32E-02,-4.00E-03,3.49E-03,1.06E-01
30445,12,-2.18E+00,2.89E+00,4.28E-01,2.49E-01,1.84E-02,-4.54E-03,8.21E-03,1.44E-01
30446,12.4,-2.37E+00,3.03E+00,4.27E-01,2.96E-01,1.85E-02,-5.39E-03,1.33E-02,1.20E-01
30447,12.8,-2.53E+00,3.15E+00,4.26E-01,3.29E-01,1.70E-02,-6.05E-03,1.70E-02,1.23E-01
30448,12.4,-2.61E+00,3.14E+00,4.25E-01,3.54E-01,1.08E-02,-6.05E-03,1.95E-02,1.68E-01
30449,10.4,-2.46E+00,2.97E+00,4.19E-01,4.44E-01,9.86E-03,-4.97E-03,2.44E-02,1.76E-01
30450,9.8,-2.20E+00,2.80E+00,5.49E-01,9.03E-01,-8.61E-03,-1.18E-02,7.32E-02,3.66E-01
30451,9.1,-2.42E+00,2.85E+00,3.66E-01,3.69E-01,1.69E-02,-2.26E-03,1.38E-02,1.14E-01
30452,9.2,-2.39E+00,2.77E+00,3.43E-01,3.53E-01,1.41E-02,-2.67E-03,1.35E-02,1.41E-01
30453,7.9,-2.29E+00,2.62E+00,-4.86E-01,5.98E-01,5.69E-02,-1.06E-02,3.40E-02,-4.48E-01
30454,6.6,-2.24E+00,2.49E+00,-6.68E-01,6.70E-01,5.92E-02,-7.47E-03,1.89E-03,-5.76E-01
30455,5.8,-2.15E+00,2.42E+00,-6.70E-01,6.70E-01,6.14E-02,-6.57E-03,4.29E-04,-5.71E-01
30456,5.4,-2.14E+00,2.35E+00,-7.00E-01,6.68E-01,6.00E-02,-6.29E-03,3.84E-05,-5.60E-01
30457,5.2,-2.10E+00,2.31E+00,-7.04E-01,6.50E-01,5.89E-02,-5.73E-03,-1.88E-03,-5.57E-01
30458,4.4,-2.00E+00,2.18E+00,-7.86E-01,6.77E-01,6.73E-02,-5.95E-03,-2.99E-04,-6.28E-01
30459,2.6,-1.92E+00,2.09E+00,-8.77E-01,7.61E-01,6.63E-02,-1.70E-03,-3.27E-02,-6.88E-01
30460,2.9,-1.90E+00,2.09E+00,-8.72E-01,7.31E-01,6.65E-02,-1.55E-03,-3.52E-02,-6.93E-01
30461,3,-1.85E+00,2.03E+00,-9.16E-01,7.13E-01,6.71E-02,-1.95E-03,-3.60E-02,-6.92E-01
30462,3,-1.83E+00,2.03E+00,-9.25E-01,7.26E-01,6.86E-02,-2.23E-03,-3.50E-02,-7.11E-01
30463,2.7,-1.78E+00,2.00E+00,-9.29E-01,7.19E-01,6.95E-02,-1.85E-03,-3.62E-02,-7.16E-01
30464,2.7,-1.79E+00,2.00E+00,-9.17E-01,6.93E-01,6.68E-02,-1.23E-03,-3.88E-02,-6.97E-01
30465,3.3,-1.90E+00,2.13E+00,-7.76E-01,6.84E-01,6.02E-02,-1.02E-03,-3.93E-02,-6.38E-01
30466,5.3,-1.98E+00,2.30E+00,-4.45E-01,5.67E-01,5.01E-02,-3.69E-03,-1.00E-02,-4.20E-01
30467,9.1,-2.05E+00,2.53E+00,4.07E-01,2.36E-01,1.52E-02,-1.89E-03,3.22E-03,1.87E-01
30468,10.9,-2.19E+00,2.76E+00,4.37E-01,2.62E-01,1.85E-02,-4.29E-03,8.52E-03,1.39E-01
30469,11.6,-2.43E+00,2.90E+00,4.77E-01,2.85E-01,1.02E-02,-4.84E-03,1.27E-02,2.00E-01
30470,11.8,-2.63E+00,3.02E+00,4.70E-01,3.44E-01,1.03E-02,-5.76E-03,1.87E-02,1.86E-01
30471,12.5,-2.78E+00,3.14E+00,4.57E-01,3.65E-01,7.53E-03,-6.75E-03,2.21E-02,1.95E-01
30472,12.2,-2.84E+00,3.13E+00,4.53E-01,3.66E-01,4.46E-03,-6.34E-03,2.19E-02,2.09E-01
30473,9.9,-2.74E+00,3.00E+00,4.09E-01,3.70E-01,1.02E-02,-3.24E-03,1.64E-02,1.51E-01
30474,9.3,-2.76E+00,2.96E+00,4.08E-01,3.82E-01,9.66E-03,-2.75E-03,1.66E-02,1.59E-01
30475,8.5,-2.68E+00,2.91E+00,4.06E-01,4.24E-01,1.16E-02,-2.39E-03,1.87E-02,1.46E-01
30476,8.6,-2.58E+00,2.78E+00,3.50E-01,4.16E-01,1.42E-02,-3.28E-03,1.94E-02,1.32E-01
30477,7.5,-2.53E+00,2.63E+00,-3.79E-01,6.28E-01,4.86E-02,-1.05E-02,3.78E-02,-3.72E-01
30478,6.6,-2.43E+00,2.49E+00,-6.99E-01,7.20E-01,5.84E-02,-8.83E-03,8.08E-03,-5.95E-01
30479,5.1,-2.40E+00,2.36E+00,-7.01E-01,7.17E-01,5.23E-02,-7.22E-03,6.35E-03,-5.14E-01
30480,4.3,-2.36E+00,2.37E+00,-6.95E-01,7.40E-01,5.94E-02,-6.37E-03,5.79E-03,-5.77E-01
30481,4,-2.29E+00,2.23E+00,-7.68E-01,7.39E-01,5.98E-02,-6.97E-03,6.66E-03,-5.68E-01
30482,2.4,-2.24E+00,2.17E+00,-7.94E-01,7.65E-01,5.65E-02,-1.09E-03,-3.14E-02,-6.15E-01
30483,2.5,-2.19E+00,2.13E+00,-8.31E-01,7.89E-01,5.63E-02,-2.14E-03,-2.85E-02,-6.20E-01
30484,2.2,-2.18E+00,2.09E+00,-9.48E-01,7.97E-01,6.28E-02,-2.97E-03,-2.81E-02,-7.04E-01
30485,2.6,-2.14E+00,2.09E+00,-8.68E-01,7.60E-01,5.94E-02,-2.30E-03,-3.11E-02,-6.53E-01
30486,3.1,-2.07E+00,2.08E+00,-8.88E-01,7.57E-01,6.90E-02,-7.34E-03,6.66E-03,-6.60E-01
30487,3.6,-2.08E+00,2.08E+00,-8.76E-01,6.91E-01,6.95E-02,-6.93E-03,1.16E-03,-6.62E-01
30488,3.2,-2.05E+00,2.06E+00,-8.55E-01,7.36E-01,6.71E-02,-7.17E-03,5.11E-03,-6.40E-01
30489,2.2,-2.12E+00,2.13E+00,-6.83E-01,7.23E-01,5.23E-02,-1.98E-04,-3.59E-02,-5.49E-01
30490,3.8,-2.18E+00,2.24E+00,-5.86E-01,6.83E-01,5.51E-02,-5.14E-03,-2.04E-05,-5.03E-01
30491,8.5,-2.19E+00,2.48E+00,1.32E-01,3.80E-01,3.10E-02,-5.85E-03,1.70E-02,-3.06E-02
30492,9.9,-2.35E+00,2.69E+00,4.22E-01,3.16E-01,1.62E-02,-4.15E-03,1.33E-02,1.56E-01
30493,10.4,-2.62E+00,2.83E+00,4.52E-01,3.62E-01,1.02E-02,-5.05E-03,1.94E-02,2.02E-01
30494,11.2,-2.81E+00,3.01E+00,4.68E-01,3.95E-01,8.45E-03,-6.10E-03,2.36E-02,1.97E-01
30495,11.5,-2.99E+00,3.11E+00,4.73E-01,4.21E-01,3.73E-03,-6.45E-03,2.68E-02,2.23E-01
30496,11.2,-3.01E+00,3.08E+00,4.39E-01,4.15E-01,4.49E-03,-5.98E-03,2.58E-02,2.06E-01
30497,9.2,-2.91E+00,2.94E+00,3.99E-01,4.30E-01,9.09E-03,-3.98E-03,2.27E-02,1.62E-01
30498,8.5,-2.93E+00,2.94E+00,4.04E-01,4.45E-01,9.58E-03,-3.13E-03,2.24E-02,1.60E-01
30499,8.3,-2.83E+00,2.84E+00,3.79E-01,4.70E-01,9.00E-03,-3.76E-03,2.51E-02,1.71E-01
30500,8,-2.76E+00,2.76E+00,3.47E-01,4.73E-01,1.25E-02,-3.86E-03,2.53E-02,1.47E-01
30501,6.1,-2.68E+00,2.60E+00,3.07E-01,4.99E-01,6.44E-03,1.95E-03,-1.23E-02,1.50E-01
30502,5,-2.63E+00,2.43E+00,-5.11E-01,7.33E-01,4.51E-02,-6.09E-03,8.39E-03,-4.11E-01
30503,4.7,-2.52E+00,2.37E+00,-5.99E-01,7.45E-01,5.17E-02,-6.58E-03,8.92E-03,-4.69E-01
30504,4,-2.49E+00,2.31E+00,-6.24E-01,7.55E-01,5.26E-02,-6.36E-03,8.98E-03,-4.80E-01
30505,2.2,-2.47E+00,2.18E+00,-6.78E-01,7.93E-01,4.73E-02,-1.02E-03,-2.71E-02,-5.00E-01
30506,1.9,-2.42E+00,2.17E+00,-6.95E-01,7.99E-01,5.14E-02,-8.47E-04,-2.77E-02,-5.43E-01
30507,0.8,-2.41E+00,2.10E+00,-7.03E-01,8.38E-01,4.95E-02,-4.99E-04,-2.53E-02,-5.23E-01
30508,1.9,-2.36E+00,2.12E+00,-8.27E-01,8.15E-01,5.65E-02,-2.36E-03,-2.58E-02,-6.18E-01
30509,1.7,-2.36E+00,2.10E+00,-7.72E-01,8.01E-01,5.28E-02,-1.66E-03,-2.73E-02,-5.72E-01
30510,1.8,-2.28E+00,2.06E+00,-9.04E-01,7.95E-01,6.06E-02,-2.68E-03,-2.79E-02,-6.56E-01
30511,1.9,-2.24E+00,1.97E+00,-8.52E-01,7.93E-01,5.52E-02,-2.68E-03,-2.64E-02,-5.91E-01
30512,2.1,-2.20E+00,2.01E+00,-9.04E-01,8.17E-01,6.14E-02,-3.75E-03,-2.46E-02,-6.61E-01
30513,1.7,-2.28E+00,2.09E+00,-6.82E-01,7.78E-01,5.16E-02,-1.06E-03,-2.96E-02,-5.34E-01
30514,3.3,-2.33E+00,2.17E+00,-4.45E-01,6.87E-01,4.56E-02,-4.27E-03,1.88E-03,-3.60E-01
30515,6.2,-2.37E+00,2.38E+00,3.42E-01,3.90E-01,1.65E-02,-1.85E-03,1.56E-02,1.82E-01
30516,8.9,-2.54E+00,2.57E+00,4.08E-01,3.70E-01,1.08E-02,-4.61E-03,1.96E-02,2.15E-01
30517,10.2,-2.76E+00,2.83E+00,4.67E-01,4.07E-01,9.16E-03,-5.86E-03,2.45E-02,2.16E-01
30518,10.3,-2.93E+00,2.90E+00,4.37E-01,4.46E-01,6.56E-03,-6.52E-03,2.91E-02,2.26E-01
30519,11,-3.11E+00,3.03E+00,4.57E-01,4.53E-01,4.47E-03,-6.89E-03,3.07E-02,2.25E-01
30520,10.4,-3.15E+00,3.03E+00,4.59E-01,4.74E-01,1.73E-03,-6.12E-03,3.12E-02,2.41E-01
30521,8.5,-3.10E+00,2.87E+00,4.16E-01,4.72E-01,2.84E-03,-4.25E-03,2.76E-02,2.27E-01
30522,7.9,-3.06E+00,2.85E+00,4.06E-01,4.81E-01,5.95E-03,-3.64E-03,2.70E-02,2.04E-01
30523,7.5,-2.97E+00,2.77E+00,3.87E-01,5.08E-01,5.61E-03,-3.85E-03,2.91E-02,2.12E-01
30524,7.1,-2.92E+00,2.69E+00,3.61E-01,5.14E-01,7.15E-03,-4.08E-03,2.97E-02,2.08E-01
30525,6.6,-2.85E+00,2.56E+00,-2.21E-02,5.76E-01,2.78E-02,-7.10E-03,3.47E-02,-6.94E-02
30526,4.7,-2.77E+00,2.38E+00,-5.19E-01,7.69E-01,4.27E-02,-7.21E-03,1.33E-02,-3.96E-01
30527,3,-2.72E+00,2.29E+00,-5.81E-01,8.05E-01,4.73E-02,-6.05E-03,1.35E-02,-4.29E-01
30528,2.3,-2.60E+00,2.18E+00,-6.81E-01,8.36E-01,5.55E-02,-6.67E-03,1.56E-02,-4.93E-01
30529,0.9,-2.60E+00,2.07E+00,-6.97E-01,8.40E-01,4.46E-02,-1.16E-03,-2.25E-02,-4.72E-01
30530,0.7,-2.57E+00,2.07E+00,-7.18E-01,8.43E-01,4.67E-02,-9.43E-04,-2.33E-02,-5.02E-01
30531,0.6,-2.51E+00,2.02E+00,-7.51E-01,8.69E-01,4.77E-02,-1.76E-03,-2.05E-02,-5.13E-01
30532,0.7,-2.45E+00,2.01E+00,-7.89E-01,8.46E-01,5.39E-02,-1.84E-03,-2.29E-02,-5.67E-01
30533,0.5,-2.53E+00,2.00E+00,-8.81E-01,8.34E-01,5.24E-02,-2.26E-03,-2.40E-02,-5.80E-01
30534,0.8,-2.37E+00,1.90E+00,-8.59E-01,8.49E-01,5.77E-02,-2.93E-03,-2.15E-02,-6.05E-01
30535,0.8,-2.30E+00,1.84E+00,-9.11E-01,8.43E-01,5.83E-02,-3.31E-03,-2.15E-02,-6.01E-01
30536,1.3,-2.35E+00,1.91E+00,-8.45E-01,8.20E-01,5.39E-02,-3.15E-03,-2.32E-02,-5.68E-01
30537,0.1,-2.44E+00,1.96E+00,-7.39E-01,8.34E-01,4.70E-02,-1.19E-03,-2.44E-02,-5.00E-01
30538,2.6,-2.58E+00,2.20E+00,-3.29E-01,7.12E-01,3.47E-02,-3.66E-03,4.43E-03,-2.60E-01
30539,7.3,-2.58E+00,2.48E+00,4.41E-01,3.94E-01,9.27E-03,-3.30E-03,1.90E-02,2.38E-01
30540,9.2,-2.78E+00,2.62E+00,4.57E-01,4.02E-01,2.81E-03,-6.00E-03,2.50E-02,2.82E-01
30541,9.7,-3.01E+00,2.83E+00,5.04E-01,4.42E-01,1.65E-05,-6.13E-03,2.88E-02,2.86E-01
30542,9.9,-3.21E+00,2.96E+00,5.12E-01,4.88E-01,-6.21E-04,-6.54E-03,3.33E-02,2.71E-01
30543,10.8,-3.36E+00,3.12E+00,5.13E-01,5.06E-01,5.95E-03,-1.16E-02,7.31E-02,2.68E-01
30544,10.3,-3.39E+00,3.09E+00,5.04E-01,5.62E-01,-2.92E-03,-7.92E-03,4.11E-02,2.62E-01
30545,8.3,-3.34E+00,2.95E+00,4.43E-01,5.15E-01,-2.94E-03,-4.89E-03,3.24E-02,2.61E-01
30546,7.8,-3.30E+00,2.89E+00,4.64E-01,5.82E-01,-4.99E-03,-5.04E-03,3.84E-02,2.81E-01
30547,7.4,-3.26E+00,2.82E+00,4.06E-01,5.25E-01,1.09E-03,-4.43E-03,3.20E-02,2.34E-01
30548,7,-3.21E+00,2.74E+00,3.73E-01,5.20E-01,2.94E-04,-4.16E-03,3.12E-02,2.46E-01
30549,6.1,-3.11E+00,2.65E+00,3.47E-01,5.28E-01,5.31E-03,-3.25E-03,3.01E-02,2.17E-01
30550,4.5,-3.04E+00,2.44E+00,-4.82E-01,8.11E-01,3.41E-02,-7.71E-03,1.83E-02,-3.30E-01
30551,3.6,-2.95E+00,2.32E+00,-5.51E-01,8.29E-01,3.96E-02,-7.55E-03,1.90E-02,-3.74E-01
