,SMS.I.1..20..pct....silt.,V1,V2,V3,V4,V5,V6,7,V8
16428,5.8,-2.03E-01,1.48E+00,-2.77E-01,-2.57E-03,3.16E-01,-1.79E+00,-3.51E-01,-1.36E-01
16429,5.6,-2.48E-01,1.48E+00,-3.08E-01,-2.21E-03,3.33E-01,-1.79E+00,-3.66E-01,-1.86E-01
16430,5.8,-2.47E-01,1.46E+00,-3.46E-01,-1.42E-03,3.54E-01,-1.73E+00,-3.56E-01,-1.85E-01
16431,5.8,1.30E-01,3.78E+00,1.16E+00,4.95E-02,6.30E-01,1.05E+00,-7.22E-02,-2.20E-01
16432,5.5,2.01E-01,4.05E+00,1.32E+00,5.36E-02,6.16E-01,1.39E+00,-4.24E-02,-1.79E-01
16433,5.8,1.66E-01,3.53E+00,1.01E+00,4.21E-02,5.46E-01,7.65E-01,-8.68E-02,-1.20E-01
16434,5.7,4.96E-02,2.83E+00,5.61E-01,2.64E-02,4.54E-01,-8.28E-02,-1.77E-01,-1.10E-01
16435,9.03,-3.31E-01,1.13E+00,-1.06E+00,1.51E-02,6.68E-01,-2.77E-01,1.13E-01,-1.02E-01
16436,5.8,-3.06E-01,1.23E+00,-1.36E+00,4.90E-03,5.26E-01,-3.52E-01,-2.88E-01,-1.45E-01
16437,5.7,-3.23E-01,1.15E+00,-1.48E+00,3.57E-03,5.24E-01,-3.57E-01,-2.91E-01,-1.46E-01
16438,5.7,-3.32E-01,1.12E+00,-1.51E+00,2.92E-03,5.19E-01,-3.61E-01,-3.00E-01,-1.46E-01
16439,5.4,-3.46E-01,1.10E+00,-1.56E+00,1.41E-03,4.97E-01,-3.97E-01,-3.11E-01,-1.49E-01
16440,5.7,-3.40E-01,1.06E+00,-1.57E+00,2.19E-03,5.24E-01,-3.89E-01,-2.98E-01,-1.46E-01
16441,5.7,-3.47E-01,1.03E+00,-1.62E+00,1.64E-03,5.23E-01,-3.88E-01,-3.01E-01,-1.46E-01
16442,5.7,-3.86E-01,1.03E+00,-1.64E+00,2.56E-03,5.52E-01,-3.95E-01,-3.18E-01,-9.85E-02
16443,5.7,-3.61E-01,9.68E-01,-1.71E+00,1.24E-03,5.31E-01,-3.37E-01,-3.05E-01,-1.47E-01
16444,5.7,-2.89E-01,9.39E-01,-1.73E+00,-1.19E-03,4.73E-01,-3.33E-01,-2.89E-01,-8.00E-02
16445,5.7,-3.20E-01,9.28E-01,-1.73E+00,-8.56E-04,4.87E-01,-3.46E-01,-3.01E-01,-1.15E-01
16446,5.7,-3.12E-01,9.08E-01,-1.73E+00,-1.55E-03,4.74E-01,-3.54E-01,-3.02E-01,-1.31E-01
16447,5.7,-2.33E-01,8.59E-01,-1.80E+00,-4.14E-03,4.16E-01,-3.12E-01,-2.81E-01,-5.04E-02
16448,5.7,-2.33E-01,8.52E-01,-1.79E+00,-4.39E-03,4.13E-01,-3.34E-01,-2.83E-01,-5.00E-02
16449,5.8,-2.30E-01,8.41E-01,-1.80E+00,-3.98E-03,4.25E-01,-3.24E-01,-2.77E-01,-4.90E-02
16450,5.7,-2.59E-01,8.66E-01,-1.75E+00,-3.69E-03,4.35E-01,-3.96E-01,-3.13E-01,-9.94E-02
16451,5.7,-1.47E-01,1.15E+00,-1.06E+00,-5.37E-03,3.17E-01,-1.01E+00,-3.25E-01,-3.90E-02
16452,5.8,-8.34E-02,1.46E+00,-2.74E-01,-4.92E-03,2.46E-01,-1.70E+00,-3.41E-01,-8.86E-02
16453,5.8,-4.91E-02,1.45E+00,-2.88E-01,-6.09E-03,2.16E-01,-1.69E+00,-3.35E-01,-4.07E-02
16454,5.8,-5.20E-02,1.44E+00,-3.05E-01,-6.32E-03,2.16E-01,-1.69E+00,-3.36E-01,-4.07E-02
16455,5.8,2.85E-01,3.51E+00,1.05E+00,3.93E-02,4.64E-01,8.02E-01,-8.18E-02,-7.21E-02
16456,5.7,2.09E-01,3.54E+00,1.06E+00,4.10E-02,5.10E-01,7.84E-01,-1.01E-01,-1.70E-01
16457,5.5,2.36E-01,3.54E+00,1.05E+00,3.91E-02,4.59E-01,7.86E-01,-1.07E-01,-1.24E-01
16458,5.7,-1.10E-01,1.37E+00,-1.11E+00,2.00E-03,3.85E-01,-3.54E-01,-2.70E-01,-6.47E-02
16459,5.6,-1.48E-01,1.20E+00,-1.33E+00,-9.03E-04,3.79E-01,-3.79E-01,-2.86E-01,-6.63E-02
16460,5.7,-1.70E-01,1.12E+00,-1.41E+00,-1.30E-03,3.98E-01,-3.98E-01,-2.91E-01,-4.93E-02
16461,5.6,-1.83E-01,1.08E+00,-1.48E+00,-2.03E-03,3.95E-01,-3.79E-01,-2.97E-01,-5.08E-02
16462,5.6,-1.90E-01,1.05E+00,-1.53E+00,-2.58E-03,3.94E-01,-3.78E-01,-3.00E-01,-5.13E-02
16463,6,-1.80E-01,9.97E-01,-1.54E+00,-1.65E-03,4.28E-01,-3.91E-01,-2.83E-01,-4.69E-02
16464,5.7,-1.94E-01,9.85E-01,-1.57E+00,-3.02E-03,4.04E-01,-4.10E-01,-2.98E-01,-4.94E-02
16465,5.7,-2.36E-01,9.67E-01,-1.61E+00,-2.15E-03,4.35E-01,-4.00E-01,-3.05E-01,-9.82E-02
16466,5.7,-2.91E-01,9.58E-01,-1.65E+00,-9.54E-04,4.74E-01,-3.90E-01,-3.28E-01,-3.50E-02
16467,6,-2.38E-01,9.01E-01,-1.68E+00,-1.66E-03,4.64E-01,-3.59E-01,-2.94E-01,-9.63E-02
16468,6,-2.06E-01,8.71E-01,-1.72E+00,-2.95E-03,4.39E-01,-3.41E-01,-2.87E-01,-4.83E-02
16469,6.1,-2.44E-01,8.47E-01,-1.76E+00,-1.68E-03,4.80E-01,-3.29E-01,-2.89E-01,-9.59E-02
16470,5.6,-2.66E-01,8.61E-01,-1.79E+00,-3.70E-03,4.36E-01,-3.37E-01,-3.14E-01,-1.01E-01
16471,5.9,-2.49E-01,8.30E-01,-1.83E+00,-2.55E-03,4.72E-01,-2.99E-01,-3.14E-01,-1.01E-01
16472,5.9,-2.48E-01,8.32E-01,-1.80E+00,-2.82E-03,4.67E-01,-3.40E-01,-3.17E-01,-9.99E-02
16473,6.1,-2.37E-01,8.27E-01,-1.77E+00,-2.05E-03,4.84E-01,-3.57E-01,-3.06E-01,-9.71E-02
16474,5.7,-2.33E-01,9.17E-01,-1.62E+00,-3.51E-03,4.30E-01,-5.07E-01,-3.29E-01,-9.83E-02
16475,5.9,-1.80E-01,1.04E+00,-1.27E+00,-3.95E-03,3.85E-01,-8.32E-01,-3.28E-01,-1.07E-01
16476,5.8,-1.56E-01,1.45E+00,-3.08E-01,-3.25E-03,3.02E-01,-1.69E+00,-3.79E-01,-1.88E-01
16477,6.1,-7.47E-02,1.39E+00,-3.36E-01,-4.33E-03,2.80E-01,-1.67E+00,-3.48E-01,-8.80E-02
16478,6,3.88E-02,1.37E+00,-4.18E-01,-7.90E-03,1.90E-01,-1.58E+00,-3.19E-01,3.88E-02
16479,6,2.78E-01,3.37E+00,8.93E-01,3.83E-02,4.92E-01,7.90E-01,-9.48E-02,-7.20E-02
16480,6.1,3.75E-01,3.62E+00,1.07E+00,4.31E-02,4.98E-01,1.11E+00,-4.34E-02,-4.19E-02
16481,6.1,3.21E-01,3.36E+00,9.07E-01,3.77E-02,4.74E-01,7.85E-01,-8.14E-02,-2.19E-02
16482,5.9,-1.61E-03,1.42E+00,-9.34E-01,6.25E-04,3.29E-01,-4.77E-01,-2.69E-01,3.52E-02
16483,6,-5.04E-02,1.15E+00,-1.33E+00,-1.70E-03,3.65E-01,-3.82E-01,-2.68E-01,3.36E-02
16484,6,-1.32E-01,1.10E+00,-1.38E+00,-2.67E-04,4.25E-01,-4.14E-01,-2.83E-01,-6.25E-02
16485,6.2,-1.49E-01,1.05E+00,-1.44E+00,-1.96E-04,4.46E-01,-4.16E-01,-2.86E-01,-4.56E-02
16486,5.9,-2.02E-01,1.04E+00,-1.49E+00,-4.62E-04,4.53E-01,-4.21E-01,-3.07E-01,-9.69E-02
16487,5.9,-2.23E-01,9.97E-01,-1.56E+00,-7.91E-04,4.64E-01,-4.28E-01,-3.12E-01,-8.14E-02
16488,9.04,-3.25E-01,6.52E-01,-1.32E+00,1.16E-02,6.71E-01,-3.63E-01,3.04E-01,-6.04E-03
16489,6,-2.22E-01,9.70E-01,-1.58E+00,-5.12E-04,4.78E-01,-4.21E-01,-3.06E-01,-8.01E-02
16490,6,-2.67E-01,9.44E-01,-1.61E+00,-1.74E-05,5.03E-01,-4.29E-01,-3.30E-01,-3.26E-02
16491,6.1,-2.31E-01,9.21E-01,-1.66E+00,-8.30E-04,4.86E-01,-3.92E-01,-3.06E-01,-8.05E-02
16492,6,-2.36E-01,9.00E-01,-1.67E+00,-1.41E-03,4.81E-01,-4.18E-01,-3.10E-01,-8.05E-02
16493,6.2,-2.32E-01,8.88E-01,-1.68E+00,-9.00E-04,4.95E-01,-4.08E-01,-3.03E-01,-7.92E-02
16494,5.8,-2.49E-01,8.90E-01,-1.72E+00,-2.41E-03,4.64E-01,-4.05E-01,-3.21E-01,-8.33E-02
16495,6,-2.93E-01,8.27E-01,-1.83E+00,-8.64E-04,5.21E-01,-3.20E-01,-3.18E-01,-1.32E-01
16496,6,-2.57E-01,8.24E-01,-1.81E+00,-2.06E-03,4.87E-01,-3.31E-01,-3.17E-01,-8.30E-02
16497,6.1,-2.51E-01,8.20E-01,-1.78E+00,-1.94E-03,4.92E-01,-3.71E-01,-3.13E-01,-8.11E-02
16498,6.2,-7.87E-02,1.46E+00,-1.94E-01,-3.37E-03,2.89E-01,-1.80E+00,-3.54E-01,-5.28E-02
16499,6,-5.90E-02,1.45E+00,-2.55E-01,-4.56E-03,2.65E-01,-1.73E+00,-3.70E-01,-8.99E-02
16500,6.3,-5.47E-02,1.39E+00,-3.20E-01,-3.43E-03,3.05E-01,-1.68E+00,-3.52E-01,-8.70E-02
16501,6.2,-9.18E-02,1.37E+00,-3.95E-01,-3.13E-03,3.22E-01,-1.62E+00,-3.58E-01,-1.54E-01
16502,6.1,4.91E-02,1.36E+00,-4.39E-01,-7.57E-03,2.04E-01,-1.57E+00,-3.30E-01,3.74E-02
16503,6.2,5.15E-01,3.27E+00,8.14E-01,3.13E-02,3.37E-01,7.99E-01,-5.72E-02,2.03E-01
16504,6.1,7.17E-01,3.25E+00,8.02E-01,2.48E-02,1.64E-01,8.12E-01,-3.72E-02,6.04E-01
16505,6.1,6.34E-01,3.28E+00,8.13E-01,2.75E-02,2.31E-01,8.16E-01,-5.52E-02,5.23E-01
16506,6.2,3.46E-01,1.34E+00,-1.00E+00,-7.56E-03,1.22E-01,-3.96E-01,-2.08E-01,5.68E-01
16507,6.2,2.04E-01,1.09E+00,-1.39E+00,-8.07E-03,2.05E-01,-3.08E-01,-2.39E-01,4.84E-01
16508,6.4,1.59E-01,1.01E+00,-1.46E+00,-7.40E-03,2.47E-01,-3.14E-01,-2.47E-01,4.37E-01
16509,6.1,1.41E-01,9.75E-01,-1.52E+00,-9.13E-03,2.25E-01,-3.50E-01,-2.62E-01,4.35E-01
16510,6.1,-1.93E-01,9.98E-01,-1.53E+00,2.22E-05,4.77E-01,-3.93E-01,-3.28E-01,-9.55E-04
16511,6.2,-2.68E-01,9.75E-01,-1.57E+00,2.38E-03,5.48E-01,-3.76E-01,-3.36E-01,-9.71E-02
16512,6.3,-2.72E-01,9.47E-01,-1.60E+00,2.01E-03,5.49E-01,-3.93E-01,-3.37E-01,-9.66E-02
16513,6.4,-2.69E-01,9.24E-01,-1.61E+00,2.28E-03,5.62E-01,-3.96E-01,-3.32E-01,-9.51E-02
16514,6.5,-2.70E-01,8.94E-01,-1.64E+00,2.47E-03,5.75E-01,-3.80E-01,-3.27E-01,-9.42E-02
16515,6.3,-2.70E-01,8.84E-01,-1.69E+00,1.46E-03,5.54E-01,-3.44E-01,-3.29E-01,-1.13E-01
16516,6.3,-2.73E-01,8.63E-01,-1.70E+00,9.83E-04,5.51E-01,-3.70E-01,-3.32E-01,-1.13E-01
16517,6.3,-2.86E-01,8.66E-01,-1.70E+00,1.33E-03,5.60E-01,-3.71E-01,-3.38E-01,-9.67E-02
16518,6.4,-2.73E-01,8.51E-01,-1.71E+00,1.60E-03,5.75E-01,-3.84E-01,-3.48E-01,-9.69E-02
16519,6.3,-2.85E-01,8.27E-01,-1.77E+00,9.17E-04,5.69E-01,-3.52E-01,-3.55E-01,-9.92E-02
16520,6.2,-2.84E-01,8.43E-01,-1.75E+00,6.87E-04,5.60E-01,-3.80E-01,-3.58E-01,-9.92E-02
16521,6.3,-2.81E-01,8.32E-01,-1.75E+00,1.10E-03,5.71E-01,-3.70E-01,-3.53E-01,-9.82E-02
16522,6.4,-2.76E-01,8.29E-01,-1.72E+00,1.12E-03,5.73E-01,-4.10E-01,-3.51E-01,-9.66E-02
16523,6.6,-2.57E-01,8.77E-01,-1.58E+00,1.49E-03,5.67E-01,-5.29E-01,-3.48E-01,-9.28E-02
16524,6.2,-1.26E-01,1.41E+00,-3.49E-01,-1.76E-03,3.55E-01,-1.67E+00,-3.98E-01,-9.15E-02
16525,6.6,1.03E-01,1.33E+00,-3.96E-01,-6.59E-03,2.32E-01,-1.60E+00,-3.34E-01,2.03E-01
16526,6.4,-1.16E-01,1.36E+00,-4.24E-01,-1.34E-03,3.74E-01,-1.59E+00,-3.84E-01,-7.48E-02
16527,6.2,7.75E-01,3.27E+00,8.50E-01,2.49E-02,1.53E-01,8.40E-01,-3.97E-02,6.52E-01
16528,6.4,7.49E-01,3.28E+00,8.78E-01,2.69E-02,1.98E-01,8.41E-01,-3.61E-02,6.06E-01
16529,6.6,2.46E-01,2.05E+00,-1.48E-01,1.14E-02,3.46E-01,-2.95E-01,-2.14E-01,2.33E-01
16530,6.5,4.08E-01,1.17E+00,-1.20E+00,-1.03E-02,1.03E-01,-3.38E-01,-2.07E-01,6.65E-01
16531,6.5,-1.66E-01,1.11E+00,-1.33E+00,3.70E-03,5.27E-01,-4.22E-01,-3.20E-01,-6.17E-02
16532,6.5,-1.78E-01,1.05E+00,-1.40E+00,2.78E-03,5.27E-01,-4.38E-01,-3.25E-01,-6.18E-02
16533,6.5,-1.26E-01,9.51E-01,-1.59E+00,3.11E-04,4.90E-01,-3.08E-01,-3.09E-01,3.25E-02
16534,6.6,-1.90E-01,9.63E-01,-1.52E+00,2.42E-03,5.47E-01,-4.06E-01,-3.21E-01,-6.12E-02
16535,6.5,-1.28E-01,9.17E-01,-1.58E+00,-4.80E-04,4.86E-01,-3.88E-01,-3.12E-01,3.43E-02
16536,6.6,3.45E-01,8.21E-01,-1.63E+00,-1.44E-02,1.25E-01,-3.40E-01,-2.20E-01,6.64E-01
16537,6.6,-1.29E-01,8.84E-01,-1.60E+00,-5.51E-04,4.94E-01,-4.04E-01,-3.09E-01,3.57E-02
16538,6.6,-1.38E-01,8.46E-01,-1.66E+00,-8.38E-04,4.97E-01,-3.68E-01,-3.14E-01,3.49E-02
16539,6.6,-1.57E-01,8.35E-01,-1.69E+00,-1.01E-03,5.00E-01,-3.64E-01,-3.25E-01,4.97E-02
16540,6.6,-2.16E-01,8.49E-01,-1.69E+00,9.01E-04,5.50E-01,-3.74E-01,-3.28E-01,-6.29E-02
16541,6.5,-1.50E-01,8.08E-01,-1.73E+00,-1.82E-03,4.91E-01,-3.74E-01,-3.17E-01,3.35E-02
16542,6.5,-2.38E-01,8.11E-01,-1.76E+00,7.24E-04,5.61E-01,-3.56E-01,-3.36E-01,-4.79E-02
16543,6.7,-1.90E-01,7.65E-01,-1.80E+00,-4.06E-04,5.40E-01,-3.26E-01,-3.17E-01,-1.44E-02
16544,6.8,-2.18E-01,7.75E-01,-1.76E+00,1.14E-03,5.77E-01,-3.56E-01,-3.18E-01,-6.07E-02
16545,6.7,-1.85E-01,7.72E-01,-1.75E+00,-4.99E-04,5.37E-01,-3.84E-01,-3.17E-01,-1.27E-02
16546,7,-1.79E-01,7.78E-01,-1.69E+00,9.96E-04,5.69E-01,-4.29E-01,-3.08E-01,7.66E-03
16547,6.8,-1.31E-01,7.74E-01,-1.71E+00,-1.21E-03,5.17E-01,-4.14E-01,-3.25E-01,3.59E-02
16548,6.9,-9.85E-02,8.82E-01,-1.43E+00,-1.85E-03,4.67E-01,-6.61E-01,-3.12E-01,2.66E-02
16549,6.8,-1.11E-01,9.88E-01,-1.19E+00,-1.11E-03,4.61E-01,-8.77E-01,-3.27E-01,-1.81E-02
16550,6.7,2.15E-01,1.05E+00,-9.37E-01,-1.09E-02,1.77E-01,-1.08E+00,-2.84E-01,3.56E-01
16551,7,5.00E-01,3.39E+00,1.06E+00,3.88E-02,4.64E-01,8.39E-01,-5.96E-02,1.66E-01
16552,7,3.83E-01,3.43E+00,1.09E+00,4.32E-02,5.72E-01,8.53E-01,-9.76E-02,-3.95E-02
16553,6.7,3.99E-01,3.43E+00,1.08E+00,4.12E-02,5.26E-01,8.31E-01,-1.06E-01,-7.05E-03
16554,6.8,-2.04E-02,1.59E+00,-7.27E-01,1.17E-02,5.29E-01,-2.45E-01,-2.85E-01,-8.16E-02
16555,6.7,7.98E-02,1.17E+00,-1.17E+00,-1.60E-04,3.86E-01,-4.16E-01,-2.81E-01,1.51E-01
16556,6.9,2.47E-01,1.03E+00,-1.29E+00,-6.52E-03,2.55E-01,-4.06E-01,-2.51E-01,3.94E-01
16557,6.9,-9.09E-02,1.03E+00,-1.35E+00,2.63E-03,5.17E-01,-4.28E-01,-3.10E-01,-4.22E-02
16558,6.8,-1.02E-01,9.98E-01,-1.40E+00,1.78E-03,5.09E-01,-4.28E-01,-3.17E-01,-4.36E-02
16559,7,-9.72E-02,9.54E-01,-1.44E+00,2.33E-03,5.36E-01,-4.27E-01,-3.02E-01,-4.10E-02
16560,7,-1.17E-01,9.34E-01,-1.47E+00,2.26E-03,5.41E-01,-4.20E-01,-3.15E-01,-2.57E-02
16561,6.9,-1.28E-01,9.06E-01,-1.52E+00,1.42E-03,5.32E-01,-4.19E-01,-3.22E-01,-2.71E-02
16562,7.1,-1.21E-01,8.82E-01,-1.53E+00,2.33E-03,5.57E-01,-3.99E-01,-3.09E-01,-2.47E-02
16563,6.9,-1.44E-01,8.25E-01,-1.66E+00,1.27E-03,5.53E-01,-3.25E-01,-3.18E-01,-2.84E-02
16564,6.9,-1.56E-01,8.26E-01,-1.65E+00,1.36E-03,5.58E-01,-3.58E-01,-3.25E-01,-1.20E-02
16565,7.1,-1.52E-01,8.04E-01,-1.68E+00,1.74E-03,5.74E-01,-3.55E-01,-3.15E-01,-1.06E-02
16566,7.1,-1.55E-01,7.94E-01,-1.68E+00,1.65E-03,5.73E-01,-3.42E-01,-3.19E-01,-1.09E-02
16567,6.8,-1.85E-01,7.28E-01,-1.85E+00,3.18E-04,5.65E-01,-2.42E-01,-3.31E-01,-1.60E-02
16568,7.2,-1.61E-01,7.40E-01,-1.75E+00,1.63E-03,5.88E-01,-3.12E-01,-3.15E-01,-1.04E-02
16569,6.9,-1.69E-01,7.57E-01,-1.75E+00,8.23E-04,5.67E-01,-3.23E-01,-3.26E-01,-1.26E-02
16570,7,-1.44E-01,8.43E-01,-1.52E+00,4.44E-04,5.37E-01,-5.48E-01,-3.33E-01,-8.15E-03
16571,7.1,1.18E-02,1.42E+00,-9.09E-02,-8.37E-04,3.55E-01,-1.84E+00,-3.69E-01,1.75E-02
16572,7.2,2.61E-02,1.40E+00,-1.16E-01,-6.59E-04,3.62E-01,-1.81E+00,-3.56E-01,2.61E-03
16573,7.1,1.86E-02,1.40E+00,-1.42E-01,-1.14E-03,3.52E-01,-1.80E+00,-3.62E-01,7.45E-04
16574,7.2,-6.26E-03,1.37E+00,-1.56E-01,-2.27E-04,3.83E-01,-1.79E+00,-3.62E-01,-6.23E-02
16575,7.1,4.93E-01,4.46E+00,1.86E+00,6.73E-02,7.41E-01,1.92E+00,1.13E-02,-1.10E-01
16576,7.3,4.76E-01,4.32E+00,1.78E+00,6.49E-02,7.38E-01,1.77E+00,1.96E-03,-1.07E-01
16577,7.2,3.39E-01,3.58E+00,1.29E+00,4.84E-02,6.49E-01,8.53E-01,-1.00E-01,-8.02E-02
16578,7,1.75E-01,2.41E+00,4.78E-01,2.12E-02,4.71E-01,-4.95E-01,-2.44E-01,-1.72E-02
16579,7.3,-2.23E-02,1.38E+00,-9.70E-01,1.11E-02,5.75E-01,-1.82E-01,-2.67E-01,-2.43E-02
16580,7,-6.63E-02,1.27E+00,-1.14E+00,8.92E-03,5.71E-01,-2.01E-01,-2.86E-01,-1.12E-02
16581,7.3,-7.30E-02,1.17E+00,-1.23E+00,8.43E-03,5.92E-01,-2.31E-01,-2.81E-01,-8.35E-03
16582,7.3,-8.67E-02,1.10E+00,-1.32E+00,7.53E-03,5.95E-01,-2.28E-01,-2.84E-01,-8.74E-03
16583,7.3,-9.14E-02,1.08E+00,-1.34E+00,7.06E-03,5.94E-01,-2.45E-01,-2.87E-01,-8.59E-03
16584,7.2,-1.08E-01,1.02E+00,-1.44E+00,6.11E-03,5.92E-01,-2.20E-01,-2.93E-01,-1.02E-02
16585,7.4,-1.20E-01,9.70E-01,-1.49E+00,6.82E-03,6.24E-01,-2.09E-01,-2.89E-01,7.71E-03
16586,7.3,-1.07E-01,9.39E-01,-1.55E+00,5.43E-03,5.99E-01,-1.75E-01,-2.85E-01,-2.63E-02
16587,7.3,-1.50E-01,8.57E-01,-1.72E+00,6.01E-03,6.40E-01,-6.43E-02,-2.91E-01,3.80E-03
16588,7.2,-1.90E-01,8.64E-01,-1.70E+00,6.17E-03,6.50E-01,-1.32E-01,-3.08E-01,-4.48E-02
16589,7.3,-1.49E-01,8.50E-01,-1.68E+00,5.23E-03,6.28E-01,-1.59E-01,-2.97E-01,5.34E-03
16590,7.5,-1.49E-01,8.18E-01,-1.71E+00,5.52E-03,6.43E-01,-1.43E-01,-2.91E-01,6.50E-03
16591,7.5,-1.60E-01,7.68E-01,-1.77E+00,4.99E-03,6.44E-01,-1.20E-01,-2.97E-01,5.85E-03
16592,7.3,-1.62E-01,8.01E-01,-1.72E+00,3.88E-03,6.14E-01,-1.99E-01,-3.11E-01,4.82E-03
16593,7.4,-1.60E-01,7.83E-01,-1.72E+00,4.04E-03,6.22E-01,-2.12E-01,-3.07E-01,6.19E-03
16594,7.5,3.39E-02,1.50E+00,1.51E-02,3.00E-03,4.09E-01,-1.76E+00,-3.43E-01,3.74E-02
16595,7.4,2.32E-03,1.46E+00,-4.95E-02,2.96E-03,4.24E-01,-1.72E+00,-3.75E-01,-3.10E-02
16596,7.5,8.40E-03,1.41E+00,-1.09E-01,2.73E-03,4.29E-01,-1.67E+00,-3.69E-01,-4.66E-02
16597,7.4,5.96E-01,1.31E+00,-2.07E-01,-1.51E-02,-3.29E-02,-1.57E+00,-2.52E-01,7.10E-01
16598,7.5,5.15E-02,1.36E+00,-2.19E-01,1.29E-03,4.03E-01,-1.58E+00,-3.46E-01,-4.26E-02
16599,7.5,4.42E-01,4.06E+00,1.54E+00,6.20E-02,7.66E-01,1.65E+00,-2.62E-02,-1.15E-01
16600,7.4,5.37E-01,4.05E+00,1.54E+00,5.83E-02,6.73E-01,1.62E+00,-1.28E-02,-1.63E-02
16601,7.5,3.88E-01,3.40E+00,1.13E+00,4.60E-02,6.46E-01,8.48E-01,-9.75E-02,-3.76E-02
16602,7.7,2.79E-01,1.47E+00,-7.04E-01,6.63E-03,4.07E-01,-2.66E-01,-2.12E-01,2.40E-01
16603,7.5,5.34E-01,1.15E+00,-1.09E+00,-6.82E-03,1.61E-01,-2.21E-01,-1.77E-01,6.88E-01
16604,7.6,-2.71E-02,1.13E+00,-1.17E+00,8.15E-03,5.95E-01,-3.15E-01,-2.82E-01,-3.64E-02
16605,7.7,2.00E-02,1.04E+00,-1.27E+00,5.41E-03,5.54E-01,-3.18E-01,-2.76E-01,7.66E-02
16606,7.7,-6.37E-02,9.93E-01,-1.34E+00,6.90E-03,6.14E-01,-3.19E-01,-2.93E-01,-2.05E-02
16607,7.8,-1.12E-01,9.66E-01,-1.38E+00,8.47E-03,6.68E-01,-3.25E-01,-2.95E-01,-5.16E-02
16608,7.6,-8.97E-02,9.54E-01,-1.41E+00,5.92E-03,6.12E-01,-3.49E-01,-3.05E-01,-5.93E-03
16609,7.6,-9.37E-02,9.29E-01,-1.44E+00,5.81E-03,6.17E-01,-3.34E-01,-3.04E-01,-5.99E-03
16610,7.6,-6.35E-02,8.80E-01,-1.47E+00,4.30E-03,5.90E-01,-3.35E-01,-2.93E-01,-5.35E-02
16611,7.7,-9.90E-02,8.13E-01,-1.61E+00,5.39E-03,6.37E-01,-2.29E-01,-2.95E-01,-2.23E-02
16612,7.8,-1.06E-01,8.17E-01,-1.57E+00,5.76E-03,6.47E-01,-2.80E-01,-2.99E-01,-4.62E-03
16613,7.6,-1.17E-01,8.07E-01,-1.59E+00,4.58E-03,6.27E-01,-3.08E-01,-3.11E-01,-6.42E-03
16614,8,-1.07E-01,7.69E-01,-1.62E+00,5.92E-03,6.64E-01,-2.68E-01,-2.92E-01,-3.17E-03
16615,7.8,-1.23E-01,7.35E-01,-1.69E+00,4.90E-03,6.54E-01,-2.49E-01,-3.01E-01,-5.54E-03
16616,7.9,-1.16E-01,7.49E-01,-1.65E+00,5.05E-03,6.53E-01,-2.86E-01,-3.00E-01,-4.23E-03
16617,7.8,-1.54E-01,7.56E-01,-1.65E+00,6.03E-03,6.79E-01,-2.90E-01,-3.08E-01,-5.29E-02
16618,7.9,1.34E-02,1.40E+00,-8.48E-02,4.32E-03,4.72E-01,-1.70E+00,-3.53E-01,-2.59E-02
16619,8,3.61E-02,1.35E+00,-1.37E-01,3.93E-03,4.72E-01,-1.67E+00,-3.34E-01,-5.69E-02
16620,7.8,6.68E-02,1.33E+00,-1.98E-01,2.11E-03,4.34E-01,-1.62E+00,-3.57E-01,-1.35E-02
16621,8,4.46E-02,1.29E+00,-2.48E-01,3.70E-03,4.82E-01,-1.56E+00,-3.45E-01,-7.64E-02
16622,7.9,1.47E-02,1.29E+00,-2.96E-01,4.27E-03,5.01E-01,-1.53E+00,-3.48E-01,-1.10E-01
16623,7.9,4.39E-01,3.73E+00,1.30E+00,5.70E-02,7.70E-01,1.39E+00,-4.44E-02,-1.12E-01
16624,8.2,5.21E-01,3.99E+00,1.50E+00,6.29E-02,7.99E-01,1.71E+00,4.83E-03,-7.58E-02
16625,8.2,3.72E-01,3.27E+00,1.04E+00,4.81E-02,7.37E-01,8.34E-01,-8.99E-02,-1.08E-01
16626,7.8,6.72E-02,1.28E+00,-9.93E-01,1.04E-02,5.84E-01,-2.01E-01,-2.66E-01,-4.68E-03
16627,8.2,-2.80E-02,1.08E+00,-1.18E+00,1.11E-02,6.79E-01,-2.78E-01,-2.71E-01,-1.02E-01
16628,8.1,-2.08E-02,9.96E-01,-1.31E+00,8.88E-03,6.54E-01,-2.67E-01,-2.77E-01,-3.41E-02
16629,8.1,-8.07E-02,9.42E-01,-1.36E+00,9.13E-03,6.87E-01,-3.19E-01,-2.96E-01,-6.61E-02
16630,8.1,-8.76E-02,9.08E-01,-1.41E+00,8.68E-03,6.89E-01,-3.18E-01,-2.98E-01,-6.63E-02
16631,8,-9.75E-02,8.90E-01,-1.44E+00,7.72E-03,6.75E-01,-3.36E-01,-3.07E-01,-6.77E-02
16632,8,-1.19E-01,8.50E-01,-1.51E+00,7.64E-03,6.89E-01,-3.17E-01,-3.14E-01,-5.24E-02
16633,8.1,-7.81E-02,8.21E-01,-1.53E+00,7.04E-03,6.79E-01,-3.10E-01,-2.94E-01,-2.25E-03
16634,8.1,-8.57E-02,7.82E-01,-1.57E+00,6.77E-03,6.82E-01,-2.83E-01,-2.90E-01,-9.89E-02
