,SMS.I.1..20..pct....silt.,V1,V2,V3,V4,V5,V6,V7,V8
1,5.2,1.10E+00,-1.86E+00,-3.06E-01,-8.33E-03,1.95E-01,2.41E-01,5.61E-01,-4.34E-01
2,5.1,1.05E+00,-1.88E+00,-4.74E-01,-1.00E-02,1.92E-01,3.42E-01,4.44E-01,-4.73E-01
3,5.4,1.10E+00,-1.87E+00,-5.92E-01,-9.12E-03,2.37E-01,3.84E-01,4.79E-01,-4.38E-01
4,5.4,1.06E+00,-1.83E+00,-5.94E-01,-9.97E-03,2.24E-01,3.57E-01,4.10E-01,-4.67E-01
5,5.4,1.08E+00,-1.83E+00,-6.52E-01,-1.05E-02,2.26E-01,3.53E-01,4.51E-01,-4.59E-01
6,5.3,1.01E+00,-1.81E+00,-6.93E-01,-1.21E-02,1.99E-01,3.92E-01,3.20E-01,-5.12E-01
7,5.2,9.74E-01,-1.79E+00,-6.68E-01,-1.30E-02,1.79E-01,3.59E-01,2.77E-01,-5.36E-01
8,5.4,1.01E+00,-1.77E+00,-7.28E-01,-1.26E-02,2.04E-01,3.31E-01,3.19E-01,-5.11E-01
9,5.4,9.33E-01,-1.53E+00,9.74E-01,-5.51E-03,9.07E-02,-1.12E+00,6.99E-01,-4.60E-01
10,5,7.46E-01,-1.49E+00,1.04E+00,-7.60E-03,3.81E-02,-1.15E+00,4.86E-01,-5.84E-01
11,4.9,6.67E-01,-1.44E+00,9.97E-01,-9.09E-03,1.81E-02,-1.12E+00,3.40E-01,-6.43E-01
12,5.1,4.79E-01,-1.35E+00,1.01E+00,-9.65E-03,1.05E-02,-1.08E+00,3.16E-02,-7.60E-01
13,5.2,4.82E-01,-1.34E+00,9.38E-01,-9.76E-03,2.41E-02,-1.04E+00,2.53E-03,-7.57E-01
14,5,6.80E-01,-2.24E+00,2.76E+00,3.13E-02,2.45E-01,1.02E+00,-2.29E-02,-5.52E-01
15,5,7.47E-01,-2.26E+00,2.71E+00,3.05E-02,2.35E-01,1.02E+00,4.16E-02,-5.17E-01
16,4.9,7.18E-01,-1.96E+00,2.07E+00,1.53E-02,1.32E-01,3.27E-01,9.07E-02,-5.76E-01
17,5.3,7.49E-01,-1.76E+00,1.34E+00,4.59E-03,1.19E-01,-4.57E-02,1.44E-01,-5.85E-01
18,5.6,8.37E-01,-1.75E+00,6.55E-01,-1.50E-04,1.65E-01,1.24E-01,1.78E-01,-5.56E-01
19,5.3,7.73E-01,-1.70E+00,4.44E-01,-4.50E-03,1.25E-01,1.13E-01,6.06E-02,-6.17E-01
20,5,8.52E-01,-1.74E+00,2.31E-01,-7.17E-03,1.16E-01,8.58E-02,2.13E-01,-5.81E-01
21,5.2,8.37E-01,-1.73E+00,3.20E-02,-8.60E-03,1.28E-01,1.68E-01,1.24E-01,-5.98E-01
22,5,8.60E-01,-1.74E+00,-1.20E-01,-1.04E-02,1.21E-01,1.88E-01,1.58E-01,-5.94E-01
23,5.3,8.87E-01,-1.71E+00,-2.33E-01,-1.05E-02,1.48E-01,1.84E-01,1.77E-01,-5.75E-01
24,5.1,7.39E-01,-1.66E+00,-2.56E-01,-1.35E-02,9.25E-02,2.17E-01,-8.46E-02,-6.84E-01
25,5.4,8.52E-01,-1.68E+00,-4.03E-01,-1.23E-02,1.49E-01,2.29E-01,7.89E-02,-6.05E-01
26,4.9,8.55E-01,-1.73E+00,-6.26E-01,-1.58E-02,1.13E-01,3.32E-01,7.54E-02,-6.28E-01
27,5.1,7.78E-01,-1.66E+00,-6.17E-01,-1.67E-02,1.01E-01,2.92E-01,-6.64E-02,-6.77E-01
28,5.1,7.94E-01,-1.66E+00,-6.62E-01,-1.73E-02,1.01E-01,2.75E-01,-3.53E-02,-6.69E-01
29,5.4,8.11E-01,-1.62E+00,-7.10E-01,-1.65E-02,1.34E-01,2.48E-01,-3.08E-02,-6.51E-01
30,5,9.16E-01,-1.72E+00,-8.47E-01,-1.81E-02,1.19E-01,2.80E-01,1.78E-01,-5.98E-01
31,5.3,9.50E-01,-1.69E+00,-8.60E-01,-1.69E-02,1.56E-01,2.39E-01,2.19E-01,-5.66E-01
32,5.3,9.42E-01,-1.68E+00,-9.02E-01,-1.76E-02,1.52E-01,2.31E-01,2.03E-01,-5.74E-01
33,5.1,8.69E-01,-1.47E+00,8.19E-01,-1.08E-02,2.60E-02,-1.25E+00,6.39E-01,-5.23E-01
34,9.9,5.56E-01,-7.23E-01,8.62E-01,1.56E-02,4.58E-01,-1.11E+00,2.62E-01,4.42E-01
35,5,6.09E-01,-1.31E+00,8.46E-01,-1.45E-02,-5.04E-02,-1.22E+00,1.44E-01,-7.07E-01
36,5.3,5.93E-01,-1.27E+00,7.92E-01,-1.46E-02,-3.63E-02,-1.21E+00,9.00E-02,-7.16E-01
37,5.5,6.46E-01,-1.23E+00,7.63E-01,-1.68E-02,-8.26E-02,-1.19E+00,3.08E-02,-7.05E-01
38,5.2,7.59E-01,-2.21E+00,2.76E+00,2.96E-02,2.02E-01,1.03E+00,-2.76E-02,-5.23E-01
39,4.9,6.18E-01,-1.86E+00,2.01E+00,1.19E-02,9.36E-02,1.93E-01,-6.71E-02,-6.48E-01
40,5.2,5.83E-01,-1.88E+00,2.12E+00,1.59E-02,1.44E-01,3.22E-01,-1.16E-01,-6.52E-01
41,4.7,6.37E-01,-1.73E+00,1.15E+00,-1.02E-03,3.61E-02,3.90E-02,-8.32E-02,-6.91E-01
42,5.3,6.76E-01,-1.66E+00,6.77E-01,-3.62E-03,9.26E-02,1.08E-01,-1.18E-01,-6.76E-01
43,5.3,6.60E-01,-1.62E+00,3.99E-01,-7.31E-03,8.10E-02,1.14E-01,-1.73E-01,-7.03E-01
44,5.3,6.21E-01,-1.61E+00,1.68E-01,-9.28E-03,8.91E-02,2.02E-01,-2.65E-01,-7.37E-01
45,5.3,7.11E-01,-1.62E+00,-3.06E-03,-1.09E-02,9.31E-02,1.73E-01,-1.34E-01,-6.89E-01
46,5.1,7.00E-01,-1.65E+00,-2.42E-01,-1.33E-02,8.59E-02,2.95E-01,-1.61E-01,-7.13E-01
47,5.3,7.47E-01,-1.62E+00,-3.05E-01,-1.36E-02,1.00E-01,2.46E-01,-1.12E-01,-6.82E-01
48,5.2,6.94E-01,-1.60E+00,-4.13E-01,-1.57E-02,7.93E-02,2.87E-01,-2.20E-01,-7.27E-01
49,5.3,7.07E-01,-1.63E+00,-5.03E-01,-1.40E-02,1.42E-01,2.60E-01,-1.27E-01,-6.98E-01
50,5.3,7.23E-01,-1.64E+00,-7.11E-01,-1.55E-02,1.50E-01,3.62E-01,-1.33E-01,-7.01E-01
51,5.1,8.12E-01,-1.65E+00,-7.00E-01,-1.81E-02,9.32E-02,2.60E-01,-2.76E-02,-6.63E-01
52,5.3,5.91E-01,-1.51E+00,-6.72E-01,-1.97E-02,6.16E-02,2.94E-01,-4.55E-01,-8.07E-01
53,5,4.87E-01,-1.47E+00,-6.48E-01,-2.25E-02,-3.96E-04,2.66E-01,-5.97E-01,-8.88E-01
54,5.2,5.19E-01,-1.47E+00,-7.36E-01,-2.16E-02,4.00E-02,2.78E-01,-5.44E-01,-8.60E-01
55,5.3,5.85E-01,-1.48E+00,-7.61E-01,-2.10E-02,6.29E-02,2.27E-01,-4.24E-01,-8.13E-01
56,5.4,7.62E-01,-1.55E+00,-8.60E-01,-1.97E-02,1.11E-01,1.88E-01,-1.10E-01,-6.94E-01
57,5,6.83E-01,-1.49E+00,-4.10E-01,-2.05E-02,2.30E-02,-2.18E-01,-7.47E-02,-7.33E-01
58,5.2,5.38E-01,-1.26E+00,8.27E-01,-1.44E-02,-3.39E-02,-1.25E+00,5.47E-02,-7.43E-01
59,5.3,5.02E-01,-1.20E+00,8.04E-01,-1.62E-02,-6.90E-02,-1.22E+00,-9.11E-02,-7.82E-01
60,5.3,3.51E-01,-1.17E+00,7.57E-01,-1.53E-02,-2.91E-02,-1.20E+00,-2.41E-01,-8.59E-01
61,5.1,3.53E-01,-1.19E+00,6.94E-01,-1.69E-02,-4.92E-02,-1.20E+00,-2.35E-01,-8.66E-01
62,5.7,1.38E+00,-1.82E+00,2.71E+00,5.45E-04,-4.86E-01,1.09E+00,-5.08E-01,-4.24E-01
63,4.8,6.51E-01,-2.17E+00,2.60E+00,2.56E-02,1.63E-01,9.77E-01,-1.58E-01,-6.05E-01
64,5.4,6.48E-01,-1.83E+00,1.90E+00,1.31E-02,1.44E-01,2.35E-01,-6.87E-02,-6.21E-01
65,5.3,7.25E-01,-1.70E+00,1.07E+00,9.28E-04,1.10E-01,-6.16E-02,7.29E-02,-6.15E-01
66,5.1,7.13E-01,-1.67E+00,5.64E-01,-6.14E-03,7.09E-02,1.57E-02,-1.94E-02,-6.62E-01
67,5.2,7.50E-01,-1.66E+00,2.65E-01,-8.18E-03,9.74E-02,3.59E-02,3.12E-02,-6.46E-01
68,5.3,7.27E-01,-1.63E+00,-3.32E-02,-1.08E-02,1.06E-01,1.37E-01,-7.38E-02,-6.75E-01
69,5.3,7.42E-01,-1.63E+00,-1.56E-01,-1.22E-02,1.06E-01,1.36E-01,-6.62E-02,-6.70E-01
70,5.1,7.28E-01,-1.63E+00,-3.11E-01,-1.48E-02,8.24E-02,1.73E-01,-9.72E-02,-6.95E-01
71,5.1,7.54E-01,-1.63E+00,-3.73E-01,-1.53E-02,8.73E-02,1.44E-01,-5.03E-02,-6.79E-01
72,5.2,7.64E-01,-1.61E+00,-4.56E-01,-1.57E-02,1.02E-01,1.43E-01,-5.16E-02,-6.73E-01
73,5.3,7.68E-01,-1.60E+00,-5.56E-01,-1.62E-02,1.11E-01,1.81E-01,-7.01E-02,-6.74E-01
74,5.2,7.11E-01,-1.59E+00,-6.13E-01,-1.75E-02,9.77E-02,1.98E-01,-1.49E-01,-7.15E-01
75,5.4,7.51E-01,-1.58E+00,-6.73E-01,-1.80E-02,1.03E-01,1.70E-01,-1.10E-01,-6.92E-01
76,5.4,7.52E-01,-1.58E+00,-7.17E-01,-1.81E-02,1.13E-01,1.53E-01,-8.31E-02,-6.89E-01
77,5,7.78E-01,-1.61E+00,-8.01E-01,-2.05E-02,7.70E-02,1.62E-01,-4.31E-02,-6.89E-01
78,5.1,7.45E-01,-1.59E+00,-8.63E-01,-2.03E-02,9.48E-02,2.03E-01,-1.06E-01,-7.08E-01
79,5.2,7.17E-01,-1.55E+00,-8.37E-01,-2.04E-02,9.51E-02,1.50E-01,-1.50E-01,-7.21E-01
80,5.4,7.84E-01,-1.56E+00,-9.05E-01,-1.98E-02,1.25E-01,1.36E-01,-4.65E-02,-6.75E-01
81,5.2,6.45E-01,-1.49E+00,-6.18E-01,-1.94E-02,9.60E-02,-1.18E-01,-1.30E-01,-7.43E-01
82,5.4,5.53E-01,-1.25E+00,8.21E-01,-1.39E-02,-1.32E-02,-1.33E+00,1.13E-01,-7.25E-01
83,5.3,4.75E-01,-1.20E+00,8.08E-01,-1.51E-02,-3.25E-02,-1.30E+00,-2.55E-02,-7.81E-01
84,5.3,4.54E-01,-1.17E+00,7.64E-01,-1.72E-02,-7.21E-02,-1.26E+00,-1.56E-01,-8.11E-01
85,5.1,1.63E+00,-7.06E-01,8.17E-01,-6.61E-02,-1.29E+00,-1.08E+00,-6.59E-01,-5.81E-01
86,4.9,6.01E-01,-2.13E+00,2.71E+00,2.53E-02,1.31E-01,9.97E-01,-3.20E-01,-6.42E-01
87,5.2,6.07E-01,-2.08E+00,2.69E+00,2.46E-02,1.19E-01,1.01E+00,-3.92E-01,-6.46E-01
88,5.3,6.29E-01,-1.72E+00,2.00E+00,7.05E-03,-2.03E-02,2.60E-01,-3.62E-01,-6.90E-01
89,5.2,4.90E-01,-1.60E+00,1.15E+00,-1.58E-03,4.41E-02,-3.16E-02,-3.44E-01,-7.75E-01
90,5.2,5.81E-01,-1.63E+00,6.69E-01,-4.22E-03,1.01E-01,-1.76E-02,-1.72E-01,-7.22E-01
91,5.3,5.83E-01,-1.59E+00,4.07E-01,-6.97E-03,1.05E-01,-3.10E-03,-1.95E-01,-7.34E-01
92,5.1,6.26E-01,-1.58E+00,1.81E-01,-1.15E-02,5.35E-02,1.77E-02,-1.91E-01,-7.38E-01
93,5.2,7.25E-01,-1.61E+00,-1.83E-02,-1.19E-02,8.65E-02,5.09E-02,-4.52E-02,-6.78E-01
94,5.4,6.32E-01,-1.57E+00,-8.78E-02,-1.20E-02,1.11E-01,3.98E-02,-1.61E-01,-7.28E-01
95,5.2,7.12E-01,-1.58E+00,-2.38E-01,-1.45E-02,8.50E-02,5.27E-02,-1.05E-01,-6.96E-01
96,5.4,6.91E-01,-1.57E+00,-3.12E-01,-1.35E-02,1.32E-01,3.85E-02,-9.39E-02,-6.95E-01
97,5.3,7.11E-01,-1.56E+00,-4.16E-01,-1.61E-02,9.11E-02,8.85E-02,-1.38E-01,-7.05E-01
98,4.9,7.08E-01,-1.60E+00,-5.37E-01,-1.89E-02,5.29E-02,1.32E-01,-1.31E-01,-7.25E-01
99,5.3,7.01E-01,-1.58E+00,-5.68E-01,-1.63E-02,1.26E-01,1.06E-01,-1.07E-01,-7.05E-01
100,5.5,7.10E-01,-1.53E+00,-6.17E-01,-1.79E-02,1.01E-01,1.21E-01,-1.77E-01,-7.13E-01
101,5.5,7.19E-01,-1.53E+00,-6.69E-01,-1.85E-02,1.00E-01,1.16E-01,-1.53E-01,-7.11E-01
102,5.5,6.71E-01,-1.51E+00,-7.08E-01,-1.93E-02,9.14E-02,1.45E-01,-2.63E-01,-7.45E-01
103,5,6.51E-01,-1.53E+00,-7.08E-01,-2.13E-02,5.10E-02,8.97E-02,-2.14E-01,-7.68E-01
104,5.2,6.50E-01,-1.50E+00,-7.70E-01,-2.11E-02,7.12E-02,1.02E-01,-2.43E-01,-7.66E-01
105,5,3.79E-01,-1.36E+00,-5.98E-01,-2.47E-02,-3.09E-02,5.40E-02,-7.15E-01,-9.53E-01
106,4.9,3.22E-01,-1.27E+00,2.46E-02,-2.12E-02,-4.85E-02,-5.13E-01,-5.43E-01,-9.43E-01
107,5.2,3.34E-01,-1.10E+00,8.73E-01,-1.94E-02,-1.46E-01,-1.24E+00,-4.30E-01,-9.04E-01
108,5.2,2.52E-01,-1.12E+00,8.00E-01,-1.79E-02,-8.98E-02,-1.20E+00,-4.58E-01,-9.36E-01
109,5.2,2.78E-01,-1.13E+00,7.07E-01,-1.85E-02,-8.34E-02,-1.18E+00,-4.25E-01,-9.24E-01
110,4.9,7.91E-01,-2.10E+00,2.56E+00,1.96E-02,2.66E-02,9.95E-01,-2.42E-01,-5.76E-01
111,5.1,6.16E-01,-1.73E+00,1.76E+00,5.46E-03,2.72E-02,6.35E-02,-1.75E-01,-6.82E-01
112,5.1,6.10E-01,-1.76E+00,1.60E+00,7.31E-03,1.24E-01,-7.25E-02,2.45E-02,-6.51E-01
113,5.1,7.42E-01,-1.77E+00,9.06E-01,1.60E-04,1.17E-01,7.39E-02,8.91E-02,-6.13E-01
114,5.1,8.49E-01,-1.75E+00,4.17E-01,-4.86E-03,1.22E-01,7.31E-02,2.22E-01,-5.72E-01
115,5.2,9.03E-01,-1.73E+00,1.02E-01,-7.69E-03,1.32E-01,1.14E-01,2.47E-01,-5.53E-01
116,5,8.81E-01,-1.72E+00,-4.26E-02,-1.09E-02,9.88E-02,9.73E-02,2.18E-01,-5.83E-01
117,5.2,8.63E-01,-1.69E+00,-1.77E-01,-1.12E-02,1.25E-01,9.46E-02,1.87E-01,-5.67E-01
118,5.3,8.64E-01,-1.67E+00,-2.95E-01,-1.23E-02,1.34E-01,1.05E-01,1.49E-01,-5.93E-01
119,5.2,8.71E-01,-1.68E+00,-3.88E-01,-1.31E-02,1.39E-01,1.01E-01,1.84E-01,-5.91E-01
120,5.5,8.88E-01,-1.66E+00,-4.72E-01,-1.32E-02,1.60E-01,1.01E-01,1.91E-01,-5.79E-01
121,5.5,9.10E-01,-1.66E+00,-5.67E-01,-1.43E-02,1.53E-01,1.31E-01,1.90E-01,-5.74E-01
122,5.3,8.96E-01,-1.68E+00,-6.92E-01,-1.55E-02,1.53E-01,1.85E-01,1.74E-01,-5.89E-01
123,5.4,8.82E-01,-1.66E+00,-7.27E-01,-1.64E-02,1.42E-01,1.47E-01,1.74E-01,-5.78E-01
124,5.5,8.87E-01,-1.64E+00,-7.96E-01,-1.67E-02,1.52E-01,1.58E-01,1.66E-01,-5.76E-01
125,5.1,8.94E-01,-1.67E+00,-8.43E-01,-1.85E-02,1.24E-01,1.39E-01,2.03E-01,-5.81E-01
126,5.2,8.90E-01,-1.65E+00,-9.05E-01,-1.87E-02,1.34E-01,1.50E-01,1.77E-01,-5.84E-01
127,5,9.20E-01,-1.66E+00,-9.35E-01,-2.04E-02,1.05E-01,1.15E-01,2.32E-01,-5.76E-01
128,5.2,9.57E-01,-1.66E+00,-9.87E-01,-1.99E-02,1.28E-01,1.00E-01,2.84E-01,-5.48E-01
129,5.1,9.43E-01,-1.48E+00,6.83E-01,-1.09E-02,6.02E-02,-1.35E+00,8.43E-01,-4.46E-01
130,5,8.00E-01,-1.40E+00,7.10E-01,-1.37E-02,6.76E-04,-1.35E+00,5.71E-01,-5.50E-01
131,5.4,6.36E-01,-1.30E+00,7.09E-01,-1.30E-02,2.75E-02,-1.34E+00,3.18E-01,-6.41E-01
132,5,8.73E-01,-1.21E+00,6.85E-01,-2.56E-02,-2.69E-01,-1.30E+00,1.63E-01,-6.38E-01
133,5.6,5.68E-01,-1.23E+00,6.61E-01,-1.45E-02,1.15E-02,-1.29E+00,9.72E-02,-7.17E-01
134,5.5,8.41E-01,-2.29E+00,2.65E+00,3.41E-02,3.30E-01,9.99E-01,2.57E-01,-4.33E-01
135,4.8,7.30E-01,-2.31E+00,2.65E+00,3.20E-02,2.87E-01,9.85E-01,1.72E-01,-5.10E-01
136,5,8.05E-01,-1.91E+00,1.68E+00,1.12E-02,1.71E-01,-1.49E-02,3.82E-01,-5.16E-01
137,5.1,8.48E-01,-1.80E+00,8.95E-01,5.71E-04,1.27E-01,2.22E-02,2.79E-01,-5.46E-01
138,5.2,8.34E-01,-1.74E+00,5.78E-01,-3.08E-03,1.24E-01,1.38E-02,2.34E-01,-5.47E-01
139,5.1,7.68E-01,-1.69E+00,3.56E-01,-7.13E-03,9.51E-02,4.21E-02,7.82E-02,-6.31E-01
140,5.4,8.07E-01,-1.72E+00,8.91E-02,-6.60E-03,1.62E-01,1.15E-01,1.75E-01,-5.76E-01
141,5.4,8.58E-01,-1.72E+00,-1.46E-01,-8.68E-03,1.61E-01,2.13E-01,1.71E-01,-5.62E-01
142,5.1,8.82E-01,-1.73E+00,-2.85E-01,-1.16E-02,1.26E-01,2.24E-01,1.99E-01,-5.66E-01
143,5.4,8.96E-01,-1.69E+00,-3.61E-01,-1.15E-02,1.56E-01,2.00E-01,1.80E-01,-5.75E-01
144,5.5,8.47E-01,-1.66E+00,-4.85E-01,-1.31E-02,1.45E-01,2.53E-01,8.33E-02,-5.92E-01
145,5.2,8.86E-01,-1.70E+00,-5.92E-01,-1.48E-02,1.31E-01,2.46E-01,1.56E-01,-5.76E-01
146,5.4,9.67E-01,-1.73E+00,-7.25E-01,-1.46E-02,1.61E-01,2.81E-01,2.83E-01,-5.27E-01
147,5,1.02E+00,-1.74E+00,-7.80E-01,-1.77E-02,1.03E-01,2.48E-01,3.54E-01,-5.16E-01
148,5.1,1.06E+00,-1.72E+00,-8.37E-01,-1.81E-02,1.07E-01,2.42E-01,3.82E-01,-4.97E-01
149,5.1,1.08E+00,-1.73E+00,-9.27E-01,-1.87E-02,1.13E-01,2.62E-01,4.07E-01,-4.88E-01
150,5.4,1.17E+00,-1.72E+00,-9.98E-01,-1.93E-02,1.13E-01,2.61E-01,4.81E-01,-4.39E-01
151,5.2,1.18E+00,-1.72E+00,-1.04E+00,-2.08E-02,8.86E-02,2.48E-01,4.97E-01,-4.43E-01
152,5.2,1.21E+00,-1.69E+00,-1.09E+00,-2.27E-02,6.06E-02,2.32E-01,4.87E-01,-4.36E-01
153,5.4,1.12E+00,-1.71E+00,-1.13E+00,-1.89E-02,1.63E-01,2.17E-01,5.17E-01,-4.52E-01
154,5.2,1.22E+00,-1.65E+00,-8.74E-01,-2.24E-02,3.83E-02,-2.73E-02,5.82E-01,-4.22E-01
155,5.2,1.22E+00,-1.52E+00,2.12E-01,-1.73E-02,-2.23E-02,-9.73E-01,9.26E-01,-3.53E-01
156,5.6,1.23E+00,-1.43E+00,6.04E-01,-1.43E-02,-1.41E-02,-1.34E+00,1.03E+00,-3.16E-01
157,5.2,1.19E+00,-1.43E+00,5.81E-01,-1.66E-02,-5.81E-02,-1.36E+00,9.95E-01,-3.53E-01
158,5.1,1.37E+00,-2.50E+00,2.73E+00,3.44E-02,2.66E-01,1.06E+00,9.85E-01,-1.23E-01
159,5.4,1.40E+00,-2.50E+00,2.71E+00,3.55E-02,2.95E-01,1.07E+00,1.01E+00,-9.38E-02
160,5.3,1.43E+00,-2.49E+00,2.72E+00,3.43E-02,2.63E-01,1.07E+00,1.00E+00,-8.87E-02
161,5.4,1.33E+00,-1.99E+00,1.39E+00,8.38E-03,1.32E-01,9.48E-02,9.25E-01,-2.21E-01
162,5,1.30E+00,-1.96E+00,7.31E-01,-3.92E-04,9.40E-02,1.76E-01,8.43E-01,-2.85E-01
163,5.2,1.28E+00,-1.91E+00,4.16E-01,-3.02E-03,1.11E-01,2.43E-01,7.56E-01,-3.05E-01
164,5.2,1.28E+00,-1.90E+00,1.57E-01,-6.29E-03,9.45E-02,3.29E-01,6.78E-01,-3.30E-01
165,5.1,1.25E+00,-1.88E+00,-4.14E-02,-8.91E-03,8.13E-02,3.91E-01,5.94E-01,-3.64E-01
166,5.5,1.27E+00,-1.85E+00,-1.69E-01,-8.65E-03,1.22E-01,3.73E-01,6.25E-01,-3.44E-01
167,5.4,1.27E+00,-1.86E+00,-2.71E-01,-9.98E-03,1.14E-01,4.10E-01,6.11E-01,-3.54E-01
168,5.1,1.27E+00,-1.87E+00,-4.23E-01,-1.23E-02,9.52E-02,4.39E-01,6.08E-01,-3.67E-01
169,5.3,1.27E+00,-1.85E+00,-5.14E-01,-1.32E-02,9.62E-02,4.78E-01,5.58E-01,-3.73E-01
170,5.4,1.22E+00,-1.82E+00,-5.81E-01,-1.35E-02,1.06E-01,5.06E-01,4.70E-01,-4.03E-01
171,5,1.22E+00,-1.84E+00,-6.61E-01,-1.59E-02,7.22E-02,4.91E-01,5.01E-01,-4.15E-01
172,5,1.20E+00,-1.82E+00,-6.60E-01,-1.66E-02,6.23E-02,4.55E-01,4.61E-01,-4.33E-01
173,4.9,1.16E+00,-1.79E+00,-6.90E-01,-1.81E-02,4.04E-02,4.24E-01,4.07E-01,-4.62E-01
174,5.5,1.16E+00,-1.74E+00,-7.80E-01,-1.69E-02,9.12E-02,4.66E-01,3.52E-01,-4.50E-01
175,5,1.12E+00,-1.75E+00,-7.58E-01,-1.93E-02,3.62E-02,4.08E-01,3.21E-01,-4.91E-01
176,5.5,1.11E+00,-1.70E+00,-8.56E-01,-1.86E-02,7.63E-02,4.58E-01,2.56E-01,-4.89E-01
177,5.2,1.08E+00,-1.59E+00,4.91E-02,-1.58E-02,-5.13E-03,-3.48E-01,5.02E-01,-4.61E-01
178,5.4,1.02E+00,-1.45E+00,9.46E-01,-1.07E-02,-3.43E-02,-1.11E+00,7.03E-01,-4.38E-01
179,4.9,9.66E-01,-1.45E+00,9.04E-01,-1.36E-02,-8.42E-02,-1.11E+00,6.12E-01,-5.13E-01
180,5.1,9.77E-01,-1.44E+00,8.64E-01,-1.30E-02,-6.46E-02,-1.10E+00,6.26E-01,-4.79E-01
181,5.5,9.70E-01,-1.39E+00,8.36E-01,-1.24E-02,-3.44E-02,-1.10E+00,5.66E-01,-4.99E-01
182,5,1.24E+00,-2.34E+00,2.76E+00,2.73E-02,1.11E-01,1.06E+00,5.53E-01,-2.75E-01
183,5.3,1.17E+00,-2.30E+00,2.76E+00,2.92E-02,1.56E-01,1.06E+00,4.73E-01,-2.82E-01
184,5.5,1.17E+00,-2.05E+00,2.28E+00,1.75E-02,7.69E-02,5.45E-01,4.56E-01,-3.39E-01
185,5.2,1.16E+00,-1.75E+00,1.64E+00,-3.41E-04,-9.44E-02,-7.15E-02,4.13E-01,-4.14E-01
186,5.2,1.06E+00,-1.72E+00,8.84E-01,-5.65E-03,-3.51E-02,1.20E-01,2.51E-01,-4.91E-01
187,5.1,1.02E+00,-1.73E+00,6.29E-01,-6.79E-03,1.13E-02,7.24E-02,3.13E-01,-5.06E-01
188,5.1,1.02E+00,-1.72E+00,3.46E-01,-9.59E-03,1.26E-02,1.46E-01,2.73E-01,-5.20E-01
189,5.2,1.01E+00,-1.69E+00,1.52E-01,-1.14E-02,1.75E-02,1.99E-01,2.15E-01,-5.36E-01
190,5.4,9.80E-01,-1.65E+00,1.46E-02,-1.27E-02,2.42E-02,2.17E-01,1.26E-01,-5.61E-01
191,5,1.02E+00,-1.69E+00,-1.46E-01,-1.53E-02,-4.46E-03,2.28E-01,2.22E-01,-5.32E-01
192,5.1,1.03E+00,-1.68E+00,-2.30E-01,-1.56E-02,8.44E-03,2.49E-01,2.27E-01,-5.24E-01
193,5.5,1.08E+00,-1.70E+00,-3.79E-01,-1.35E-02,9.10E-02,2.71E-01,3.18E-01,-4.75E-01
194,5.2,1.07E+00,-1.74E+00,-7.35E-01,-1.69E-02,8.02E-02,4.95E-01,2.46E-01,-5.05E-01
195,5.2,9.89E-01,-1.68E+00,-5.99E-01,-1.77E-02,5.20E-02,3.74E-01,1.17E-01,-5.78E-01
196,5.6,9.00E-01,-1.58E+00,-5.55E-01,-1.74E-02,5.94E-02,3.39E-01,-6.12E-02,-6.26E-01
197,5.6,1.04E+00,-1.64E+00,-6.46E-01,-1.68E-02,8.98E-02,3.07E-01,1.92E-01,-5.36E-01
198,5.5,9.46E-01,-1.60E+00,-6.70E-01,-1.86E-02,5.62E-02,3.16E-01,4.20E-02,-5.81E-01
199,5.5,1.03E+00,-1.62E+00,-7.64E-01,-2.03E-02,3.28E-02,3.31E-01,1.14E-01,-5.46E-01
200,5.4,1.03E+00,-1.67E+00,-9.18E-01,-1.98E-02,7.70E-02,3.83E-01,1.93E-01,-5.36E-01
201,5.4,1.09E+00,-1.47E+00,8.90E-01,-1.11E-02,-2.31E-02,-1.19E+00,8.37E-01,-3.90E-01
202,5.2,8.25E-01,-1.33E+00,9.84E-01,-1.43E-02,-9.89E-02,-1.20E+00,3.59E-01,-5.97E-01
203,5,8.20E-01,-1.33E+00,9.11E-01,-1.62E-02,-1.28E-01,-1.15E+00,3.33E-01,-6.15E-01
204,5.3,1.16E+00,-1.06E+00,9.37E-01,-3.38E-02,-5.61E-01,-1.07E+00,-6.18E-02,-5.85E-01
205,5,5.99E-01,-1.26E+00,8.23E-01,-1.69E-02,-1.14E-01,-1.08E+00,1.51E-02,-7.47E-01
206,5.4,8.62E-01,-2.09E+00,2.71E+00,2.42E-02,8.71E-02,1.03E+00,-1.07E-01,-5.13E-01
207,5,9.49E-01,-2.13E+00,2.68E+00,2.11E-02,1.46E-02,1.03E+00,-2.62E-02,-4.88E-01
208,5.2,8.58E-01,-1.88E+00,2.12E+00,1.19E-02,2.75E-02,4.04E-01,4.15E-02,-5.40E-01
209,5.1,1.26E+00,-1.55E+00,1.25E+00,-1.71E-02,-3.93E-01,4.85E-02,-1.50E-02,-4.87E-01
210,5.2,9.46E-01,-1.71E+00,6.30E-01,-5.72E-03,3.94E-02,8.62E-02,2.35E-01,-5.40E-01
211,5.3,9.61E-01,-1.68E+00,3.41E-01,-8.34E-03,5.11E-02,1.16E-01,2.16E-01,-5.43E-01
